File Path	chrom://thermoelectronn/ChromeleonLocal/Hunter/Alex V/OA Runs/11-2022 OA Column/OA and AA (mM) Standards.seq/845.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	WH CORRECT C
Injection Number	280
Position	RE1
Comment	
Processing Method	New Processing Method
Instrument Method	Final-Optomized-OA-Column-SCFA-Method
Type	Unknown
Status	Finished
Injection Date	2/6/2023
Injection Time	2:19:22 PM
Injection Volume (µl)	6.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	32.000000
Data Points	9601
Detector	UV
Generating Data System	Chromeleon 7.2.4.8179
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-1.623101
Signal Max.	4.201809
Channel	UV_VIS_1
Driver Name	MWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:210 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
8.260000	0.2	0.016781
8.263333	0.2	0.019083
8.266667	0.2	0.019642
8.270000	0.2	0.018834
8.273333	0.2	0.017096
8.276667	0.2	0.014849
8.280000	0.2	0.012832
8.283333	0.2	0.011812
8.286667	0.2	0.011997
8.290000	0.2	0.013207
8.293333	0.2	0.015100
8.296667	0.2	0.016965
8.300000	0.2	0.017992
8.303333	0.2	0.017893
8.306667	0.2	0.016957
8.310000	0.2	0.015818
8.313333	0.2	0.015145
8.316667	0.2	0.015259
8.320000	0.2	0.016082
8.323333	0.2	0.017252
8.326667	0.2	0.018275
8.330000	0.2	0.019001
8.333333	0.2	0.019702
8.336667	0.2	0.020459
8.340000	0.2	0.020981
8.343333	0.2	0.021235
8.346667	0.2	0.021659
8.350000	0.2	0.022429
8.353333	0.2	0.023118
8.356667	0.2	0.023125
8.360000	0.2	0.022097
8.363333	0.2	0.020311
8.366667	0.2	0.018707
8.370000	0.2	0.017994
8.373333	0.2	0.017986
8.376667	0.2	0.018160
8.380000	0.2	0.018193
8.383333	0.2	0.017865
8.386667	0.2	0.017360
8.390000	0.2	0.017309
8.393333	0.2	0.018009
8.396667	0.2	0.019144
8.400000	0.2	0.020141
8.403333	0.2	0.020518
8.406667	0.2	0.020061
8.410000	0.2	0.018848
8.413333	0.2	0.017189
8.416667	0.2	0.015279
8.420000	0.2	0.013043
8.423333	0.2	0.010698
8.426667	0.2	0.008815
8.430000	0.2	0.007712
8.433333	0.2	0.007408
8.436667	0.2	0.007996
8.440000	0.2	0.009481
8.443333	0.2	0.011468
8.446667	0.2	0.013396
8.450000	0.2	0.014841
8.453333	0.2	0.015413
8.456667	0.2	0.014872
8.460000	0.2	0.013498
8.463333	0.2	0.012046
8.466667	0.2	0.011372
8.470000	0.2	0.012053
8.473333	0.2	0.013935
8.476667	0.2	0.016008
8.480000	0.2	0.017206
8.483333	0.2	0.017293
8.486667	0.2	0.016599
8.490000	0.2	0.015466
8.493333	0.2	0.014338
8.496667	0.2	0.013739
8.500000	0.2	0.013778
8.503333	0.2	0.014002
8.506667	0.2	0.013905
8.510000	0.2	0.013512
8.513333	0.2	0.013440
8.516667	0.2	0.014223
8.520000	0.2	0.015545
8.523333	0.2	0.016572
8.526667	0.2	0.016960
8.530000	0.2	0.016849
8.533333	0.2	0.016287
8.536667	0.2	0.015356
8.540000	0.2	0.014494
8.543333	0.2	0.014214
8.546667	0.2	0.014732
8.550000	0.2	0.015985
8.553333	0.2	0.017642
8.556667	0.2	0.019032
8.560000	0.2	0.019693
8.563333	0.2	0.019838
8.566667	0.2	0.019816
8.570000	0.2	0.019689
8.573333	0.2	0.019443
8.576667	0.2	0.018958
8.580000	0.2	0.018004
8.583333	0.2	0.016550
8.586667	0.2	0.014854
8.590000	0.2	0.013203
8.593333	0.2	0.011718
8.596667	0.2	0.010563
8.600000	0.2	0.010071
8.603333	0.2	0.010374
8.606667	0.2	0.011294
8.610000	0.2	0.012653
8.613333	0.2	0.014201
8.616667	0.2	0.015258
8.620000	0.2	0.014889
8.623333	0.2	0.012779
8.626667	0.2	0.009735
8.630000	0.2	0.007043
8.633333	0.2	0.005677
8.636667	0.2	0.006036
8.640000	0.2	0.007832
8.643333	0.2	0.010257
8.646667	0.2	0.012600
8.650000	0.2	0.014561
8.653333	0.2	0.015954
8.656667	0.2	0.016507
8.660000	0.2	0.016090
8.663333	0.2	0.014874
8.666667	0.2	0.013311
8.670000	0.2	0.012084
8.673333	0.2	0.011848
8.676667	0.2	0.012741
8.680000	0.2	0.014083
8.683333	0.2	0.014868
8.686667	0.2	0.014649
8.690000	0.2	0.013664
8.693333	0.2	0.012329
8.696667	0.2	0.010987
8.700000	0.2	0.010122
8.703333	0.2	0.010273
8.706667	0.2	0.011321
8.710000	0.2	0.012602
8.713333	0.2	0.013880
8.716667	0.2	0.015243
8.720000	0.2	0.016398
8.723333	0.2	0.016886
8.726667	0.2	0.016587
8.730000	0.2	0.015783
8.733333	0.2	0.014881
8.736667	0.2	0.014044
8.740000	0.2	0.013270
8.743333	0.2	0.012680
8.746667	0.2	0.012268
8.750000	0.2	0.011669
8.753333	0.2	0.010530
8.756667	0.2	0.008981
8.760000	0.2	0.007795
8.763333	0.2	0.007787
8.766667	0.2	0.008896
8.770000	0.2	0.010202
8.773333	0.2	0.010795
8.776667	0.2	0.010500
8.780000	0.2	0.009801
8.783333	0.2	0.008987
8.786667	0.2	0.007837
8.790000	0.2	0.006311
8.793333	0.2	0.004902
8.796667	0.2	0.004224
8.800000	0.2	0.004653
8.803333	0.2	0.006346
8.806667	0.2	0.009170
8.810000	0.2	0.012359
8.813333	0.2	0.014701
8.816667	0.2	0.015398
8.820000	0.2	0.014674
8.823333	0.2	0.013492
8.826667	0.2	0.012693
8.830000	0.2	0.012462
8.833333	0.2	0.012672
8.836667	0.2	0.013287
8.840000	0.2	0.014101
8.843333	0.2	0.014557
8.846667	0.2	0.014157
8.850000	0.2	0.012827
8.853333	0.2	0.010909
8.856667	0.2	0.008943
8.860000	0.2	0.007346
8.863333	0.2	0.006489
8.866667	0.2	0.007028
8.870000	0.2	0.009511
8.873333	0.2	0.013541
8.876667	0.2	0.017675
8.880000	0.2	0.020361
8.883333	0.2	0.020978
8.886667	0.2	0.019913
8.890000	0.2	0.018042
8.893333	0.2	0.016294
8.896667	0.2	0.015096
8.900000	0.2	0.014219
8.903333	0.2	0.013342
8.906667	0.2	0.012338
8.910000	0.2	0.011142
8.913333	0.2	0.009830
8.916667	0.2	0.008789
8.920000	0.2	0.008524
8.923333	0.2	0.009172
8.926667	0.2	0.010221
8.930000	0.2	0.010790
8.933333	0.2	0.010268
8.936667	0.2	0.008836
8.940000	0.2	0.007314
8.943333	0.2	0.006261
8.946667	0.2	0.005512
8.950000	0.2	0.004668
8.953333	0.2	0.003742
8.956667	0.2	0.003315
8.960000	0.2	0.004004
8.963333	0.2	0.005749
8.966667	0.2	0.007855
8.970000	0.2	0.009666
8.973333	0.2	0.011017
8.976667	0.2	0.012122
8.980000	0.2	0.013306
8.983333	0.2	0.014827
8.986667	0.2	0.016541
8.990000	0.2	0.017688
8.993333	0.2	0.017618
8.996667	0.2	0.016614
9.000000	0.2	0.015072
9.003333	0.2	0.012539
9.006667	0.2	0.008772
9.010000	0.2	0.004885
9.013333	0.2	0.002499
9.016667	0.2	0.002458
9.020000	0.2	0.004380
9.023333	0.2	0.006853
9.026667	0.2	0.008439
9.030000	0.2	0.008773
9.033333	0.2	0.008477
9.036667	0.2	0.008083
9.040000	0.2	0.007529
9.043333	0.2	0.006801
9.046667	0.2	0.006316
9.050000	0.2	0.006336
9.053333	0.2	0.006635
9.056667	0.2	0.006826
9.060000	0.2	0.006581
9.063333	0.2	0.005750
9.066667	0.2	0.004470
9.070000	0.2	0.002963
9.073333	0.2	0.001350
9.076667	0.2	-0.000106
9.080000	0.2	-0.000710
9.083333	0.2	0.000385
9.086667	0.2	0.003454
9.090000	0.2	0.007818
9.093333	0.2	0.012210
9.096667	0.2	0.015302
9.100000	0.2	0.016157
9.103333	0.2	0.014886
9.106667	0.2	0.012915
9.110000	0.2	0.011895
9.113333	0.2	0.012283
9.116667	0.2	0.013318
9.120000	0.2	0.014115
9.123333	0.2	0.014422
9.126667	0.2	0.014584
9.130000	0.2	0.015130
9.133333	0.2	0.016232
9.136667	0.2	0.017375
9.140000	0.2	0.017832
9.143333	0.2	0.017480
9.146667	0.2	0.016861
9.150000	0.2	0.016535
9.153333	0.2	0.016626
9.156667	0.2	0.016906
9.160000	0.2	0.017112
9.163333	0.2	0.017072
9.166667	0.2	0.016609
9.170000	0.2	0.015667
9.173333	0.2	0.014827
9.176667	0.2	0.015147
9.180000	0.2	0.016977
9.183333	0.2	0.019306
9.186667	0.2	0.020590
9.190000	0.2	0.020088
9.193333	0.2	0.018157
9.196667	0.2	0.015495
9.200000	0.2	0.012740
9.203333	0.2	0.010647
9.206667	0.2	0.009902
9.210000	0.2	0.010722
9.213333	0.2	0.012842
9.216667	0.2	0.015419
9.220000	0.2	0.017276
9.223333	0.2	0.017957
9.226667	0.2	0.018103
9.230000	0.2	0.018484
9.233333	0.2	0.019224
9.236667	0.2	0.019885
9.240000	0.2	0.019867
9.243333	0.2	0.018754
9.246667	0.2	0.016441
9.250000	0.2	0.013210
9.253333	0.2	0.009730
9.256667	0.2	0.006810
9.260000	0.2	0.005174
9.263333	0.2	0.005148
9.266667	0.2	0.006390
9.270000	0.2	0.008263
9.273333	0.2	0.010348
9.276667	0.2	0.012312
9.280000	0.2	0.013739
9.283333	0.2	0.014481
9.286667	0.2	0.014802
9.290000	0.2	0.015023
9.293333	0.2	0.015299
9.296667	0.2	0.015719
9.300000	0.2	0.016152
9.303333	0.2	0.016223
9.306667	0.2	0.015933
9.310000	0.2	0.015774
9.313333	0.2	0.015962
9.316667	0.2	0.016194
9.320000	0.2	0.016166
9.323333	0.2	0.015817
9.326667	0.2	0.015255
9.330000	0.2	0.014622
9.333333	0.2	0.013810
9.336667	0.2	0.012598
9.340000	0.2	0.011265
9.343333	0.2	0.010384
9.346667	0.2	0.009986
9.350000	0.2	0.009752
9.353333	0.2	0.009699
9.356667	0.2	0.009921
9.360000	0.2	0.010195
9.363333	0.2	0.010300
9.366667	0.2	0.010231
9.370000	0.2	0.009981
9.373333	0.2	0.009516
9.376667	0.2	0.008949
9.380000	0.2	0.008579
9.383333	0.2	0.008846
9.386667	0.2	0.010040
9.390000	0.2	0.011795
9.393333	0.2	0.013222
9.396667	0.2	0.013763
9.400000	0.2	0.013695
9.403333	0.2	0.013765
9.406667	0.2	0.014443
9.410000	0.2	0.015581
9.413333	0.2	0.016867
9.416667	0.2	0.018238
9.420000	0.2	0.019529
9.423333	0.2	0.020087
9.426667	0.2	0.019237
9.430000	0.2	0.017188
9.433333	0.2	0.015071
9.436667	0.2	0.013937
9.440000	0.2	0.014144
9.443333	0.2	0.015535
9.446667	0.2	0.017602
9.450000	0.2	0.019724
9.453333	0.2	0.021452
9.456667	0.2	0.022259
9.460000	0.2	0.021577
9.463333	0.2	0.019491
9.466667	0.2	0.016691
9.470000	0.2	0.013974
9.473333	0.2	0.012206
9.476667	0.2	0.011801
9.480000	0.2	0.012120
9.483333	0.2	0.012153
9.486667	0.2	0.011412
9.490000	0.2	0.010021
9.493333	0.2	0.008633
9.496667	0.2	0.008106
9.500000	0.2	0.008696
9.503333	0.2	0.009896
9.506667	0.2	0.011399
9.510000	0.2	0.013442
9.513333	0.2	0.015934
9.516667	0.2	0.018150
9.520000	0.2	0.019401
9.523333	0.2	0.019592
9.526667	0.2	0.019182
9.530000	0.2	0.018686
9.533333	0.2	0.018372
9.536667	0.2	0.018295
9.540000	0.2	0.018312
9.543333	0.2	0.018011
9.546667	0.2	0.017070
9.550000	0.2	0.015981
9.553333	0.2	0.015633
9.556667	0.2	0.015946
9.560000	0.2	0.015907
9.563333	0.2	0.014802
9.566667	0.2	0.012736
9.570000	0.2	0.010472
9.573333	0.2	0.008997
9.576667	0.2	0.009041
9.580000	0.2	0.010823
9.583333	0.2	0.013735
9.586667	0.2	0.016324
9.590000	0.2	0.017262
9.593333	0.2	0.016297
9.596667	0.2	0.014100
9.600000	0.2	0.011560
9.603333	0.2	0.009417
9.606667	0.2	0.008248
9.610000	0.2	0.008300
9.613333	0.2	0.009278
9.616667	0.2	0.010575
9.620000	0.2	0.011733
9.623333	0.2	0.012614
9.626667	0.2	0.013272
9.630000	0.2	0.013955
9.633333	0.2	0.015020
9.636667	0.2	0.016483
9.640000	0.2	0.017899
9.643333	0.2	0.018824
9.646667	0.2	0.019098
9.650000	0.2	0.018752
9.653333	0.2	0.017823
9.656667	0.2	0.016179
9.660000	0.2	0.013844
9.663333	0.2	0.011579
9.666667	0.2	0.010414
9.670000	0.2	0.010695
9.673333	0.2	0.012183
9.676667	0.2	0.014448
9.680000	0.2	0.016966
9.683333	0.2	0.019251
9.686667	0.2	0.020821
9.690000	0.2	0.021423
9.693333	0.2	0.021493
9.696667	0.2	0.021858
9.700000	0.2	0.022937
9.703333	0.2	0.024456
9.706667	0.2	0.025831
9.710000	0.2	0.026596
9.713333	0.2	0.026807
9.716667	0.2	0.027140
9.720000	0.2	0.028188
9.723333	0.2	0.029969
9.726667	0.2	0.032276
9.730000	0.2	0.034874
9.733333	0.2	0.037392
9.736667	0.2	0.039665
9.740000	0.2	0.041994
9.743333	0.2	0.044533
9.746667	0.2	0.046739
9.750000	0.2	0.047746
9.753333	0.2	0.047079
9.756667	0.2	0.044928
9.760000	0.2	0.041931
9.763333	0.2	0.038776
9.766667	0.2	0.036109
9.770000	0.2	0.034730
9.773333	0.2	0.035325
9.776667	0.2	0.037781
9.780000	0.2	0.041099
9.783333	0.2	0.044019
9.786667	0.2	0.045733
9.790000	0.2	0.046208
9.793333	0.2	0.046112
9.796667	0.2	0.046355
9.800000	0.2	0.047220
9.803333	0.2	0.048154
9.806667	0.2	0.048846
9.810000	0.2	0.049849
9.813333	0.2	0.051563
9.816667	0.2	0.053325
9.820000	0.2	0.054219
9.823333	0.2	0.053992
9.826667	0.2	0.052670
9.830000	0.2	0.050234
9.833333	0.2	0.046994
9.836667	0.2	0.043759
9.840000	0.2	0.041362
9.843333	0.2	0.040039
9.846667	0.2	0.039343
9.850000	0.2	0.038555
9.853333	0.2	0.037364
9.856667	0.2	0.036447
9.860000	0.2	0.036986
9.863333	0.2	0.039407
9.866667	0.2	0.042946
9.870000	0.2	0.046444
9.873333	0.2	0.049134
9.876667	0.2	0.050755
9.880000	0.2	0.051526
9.883333	0.2	0.051837
9.886667	0.2	0.051619
9.890000	0.2	0.050589
9.893333	0.2	0.049205
9.896667	0.2	0.048657
9.900000	0.2	0.049864
9.903333	0.2	0.052711
9.906667	0.2	0.055994
9.910000	0.2	0.058083
9.913333	0.2	0.058101
9.916667	0.2	0.056574
9.920000	0.2	0.054819
9.923333	0.2	0.053999
9.926667	0.2	0.054397
9.930000	0.2	0.055154
9.933333	0.2	0.055060
9.936667	0.2	0.053764
9.940000	0.2	0.052098
9.943333	0.2	0.051293
9.946667	0.2	0.051969
9.950000	0.2	0.053823
9.953333	0.2	0.055901
9.956667	0.2	0.057100
9.960000	0.2	0.056919
9.963333	0.2	0.055799
9.966667	0.2	0.054651
9.970000	0.2	0.054206
9.973333	0.2	0.054686
9.976667	0.2	0.055733
9.980000	0.2	0.056629
9.983333	0.2	0.056941
9.986667	0.2	0.056876
9.990000	0.2	0.056751
9.993333	0.2	0.056501
9.996667	0.2	0.055949
10.000000	0.2	0.055146
10.003333	0.2	0.054396
10.006667	0.2	0.054060
10.010000	0.2	0.054158
10.013333	0.2	0.054228
10.016667	0.2	0.053806
10.020000	0.2	0.052939
10.023333	0.2	0.051981
10.026667	0.2	0.051078
10.030000	0.2	0.050079
10.033333	0.2	0.048911
10.036667	0.2	0.047852
10.040000	0.2	0.047207
10.043333	0.2	0.046873
10.046667	0.2	0.046735
10.050000	0.2	0.047056
10.053333	0.2	0.047967
10.056667	0.2	0.049117
10.060000	0.2	0.049879
10.063333	0.2	0.049520
10.066667	0.2	0.047641
10.070000	0.2	0.044834
10.073333	0.2	0.042420
10.076667	0.2	0.041209
10.080000	0.2	0.040853
10.083333	0.2	0.040453
10.086667	0.2	0.039617
10.090000	0.2	0.038927
10.093333	0.2	0.039113
10.096667	0.2	0.039933
10.100000	0.2	0.040295
10.103333	0.2	0.039384
10.106667	0.2	0.037725
10.110000	0.2	0.036830
10.113333	0.2	0.037540
10.116667	0.2	0.039299
10.120000	0.2	0.040892
10.123333	0.2	0.041316
10.126667	0.2	0.040604
10.130000	0.2	0.039742
10.133333	0.2	0.039250
10.136667	0.2	0.038609
10.140000	0.2	0.037288
10.143333	0.2	0.035524
10.146667	0.2	0.033983
10.150000	0.2	0.033210
10.153333	0.2	0.033559
10.156667	0.2	0.035072
10.160000	0.2	0.037302
10.163333	0.2	0.039601
10.166667	0.2	0.041295
10.170000	0.2	0.041675
10.173333	0.2	0.040422
10.176667	0.2	0.037913
10.180000	0.2	0.034889
10.183333	0.2	0.031993
10.186667	0.2	0.029653
10.190000	0.2	0.028299
10.193333	0.2	0.028349
10.196667	0.2	0.029736
10.200000	0.2	0.031861
10.203333	0.2	0.034163
10.206667	0.2	0.036447
10.210000	0.2	0.038945
10.213333	0.2	0.041936
10.216667	0.2	0.044730
10.220000	0.2	0.045625
10.223333	0.2	0.043524
10.226667	0.2	0.039071
10.230000	0.2	0.034106
10.233333	0.2	0.030362
10.236667	0.2	0.028475
10.240000	0.2	0.028029
10.243333	0.2	0.028434
10.246667	0.2	0.029367
10.250000	0.2	0.030438
10.253333	0.2	0.031089
10.256667	0.2	0.030960
10.260000	0.2	0.030091
10.263333	0.2	0.028861
10.266667	0.2	0.027819
10.270000	0.2	0.027375
10.273333	0.2	0.027474
10.276667	0.2	0.027662
10.280000	0.2	0.027634
10.283333	0.2	0.027472
10.286667	0.2	0.027335
10.290000	0.2	0.027373
10.293333	0.2	0.027852
10.296667	0.2	0.028809
10.300000	0.2	0.029747
10.303333	0.2	0.030255
10.306667	0.2	0.030262
10.310000	0.2	0.029624
10.313333	0.2	0.028476
10.316667	0.2	0.027505
10.320000	0.2	0.027296
10.323333	0.2	0.027946
10.326667	0.2	0.029353
10.330000	0.2	0.031313
10.333333	0.2	0.033366
10.336667	0.2	0.034972
10.340000	0.2	0.036058
10.343333	0.2	0.037103
10.346667	0.2	0.038262
10.350000	0.2	0.038760
10.353333	0.2	0.037762
10.356667	0.2	0.035456
10.360000	0.2	0.032640
10.363333	0.2	0.029756
10.366667	0.2	0.027228
10.370000	0.2	0.026066
10.373333	0.2	0.026984
10.376667	0.2	0.029400
10.380000	0.2	0.031965
10.383333	0.2	0.033787
10.386667	0.2	0.034682
10.390000	0.2	0.034435
10.393333	0.2	0.032843
10.396667	0.2	0.030590
10.400000	0.2	0.029165
10.403333	0.2	0.029582
10.406667	0.2	0.031521
10.410000	0.2	0.034013
10.413333	0.2	0.036527
10.416667	0.2	0.038902
10.420000	0.2	0.040808
10.423333	0.2	0.041910
10.426667	0.2	0.042284
10.430000	0.2	0.042349
10.433333	0.2	0.042456
10.436667	0.2	0.042632
10.440000	0.2	0.042558
10.443333	0.2	0.041794
10.446667	0.2	0.040062
10.450000	0.2	0.037388
10.453333	0.2	0.034327
10.456667	0.2	0.031860
10.460000	0.2	0.030708
10.463333	0.2	0.030911
10.466667	0.2	0.032015
10.470000	0.2	0.033635
10.473333	0.2	0.035740
10.476667	0.2	0.038261
10.480000	0.2	0.040790
10.483333	0.2	0.042782
10.486667	0.2	0.043768
10.490000	0.2	0.043435
10.493333	0.2	0.041832
10.496667	0.2	0.039385
10.500000	0.2	0.036541
10.503333	0.2	0.033524
10.506667	0.2	0.030490
10.510000	0.2	0.027943
10.513333	0.2	0.026742
10.516667	0.2	0.027330
10.520000	0.2	0.029355
10.523333	0.2	0.032102
10.526667	0.2	0.034658
10.530000	0.2	0.035961
10.533333	0.2	0.035531
10.536667	0.2	0.034123
10.540000	0.2	0.033085
10.543333	0.2	0.033022
10.546667	0.2	0.033456
10.550000	0.2	0.033788
10.553333	0.2	0.034222
10.556667	0.2	0.035446
10.560000	0.2	0.037646
10.563333	0.2	0.040354
10.566667	0.2	0.042969
10.570000	0.2	0.044930
10.573333	0.2	0.045708
10.576667	0.2	0.045055
10.580000	0.2	0.043321
10.583333	0.2	0.041177
10.586667	0.2	0.039032
10.590000	0.2	0.036887
10.593333	0.2	0.034551
10.596667	0.2	0.032023
10.600000	0.2	0.029788
10.603333	0.2	0.028484
10.606667	0.2	0.028392
10.610000	0.2	0.029254
10.613333	0.2	0.030420
10.616667	0.2	0.031523
10.620000	0.2	0.032756
10.623333	0.2	0.034065
10.626667	0.2	0.034807
10.630000	0.2	0.034667
10.633333	0.2	0.034366
10.636667	0.2	0.035027
10.640000	0.2	0.037009
10.643333	0.2	0.039468
10.646667	0.2	0.040846
10.650000	0.2	0.040094
10.653333	0.2	0.037687
10.656667	0.2	0.034883
10.660000	0.2	0.032161
10.663333	0.2	0.029465
10.666667	0.2	0.027328
10.670000	0.2	0.026438
10.673333	0.2	0.026716
10.676667	0.2	0.027539
10.680000	0.2	0.028406
10.683333	0.2	0.029200
10.686667	0.2	0.029938
10.690000	0.2	0.030357
10.693333	0.2	0.030102
10.696667	0.2	0.029308
10.700000	0.2	0.028533
10.703333	0.2	0.028023
10.706667	0.2	0.027539
10.710000	0.2	0.026952
10.713333	0.2	0.026427
10.716667	0.2	0.026059
10.720000	0.2	0.025740
10.723333	0.2	0.025325
10.726667	0.2	0.024816
10.730000	0.2	0.024505
10.733333	0.2	0.024932
10.736667	0.2	0.026399
10.740000	0.2	0.028531
10.743333	0.2	0.030431
10.746667	0.2	0.031130
10.750000	0.2	0.030168
10.753333	0.2	0.027914
10.756667	0.2	0.025223
10.760000	0.2	0.022984
10.763333	0.2	0.021854
10.766667	0.2	0.021867
10.770000	0.2	0.022354
10.773333	0.2	0.022599
10.776667	0.2	0.022615
10.780000	0.2	0.022973
10.783333	0.2	0.023933
10.786667	0.2	0.025273
10.790000	0.2	0.026709
10.793333	0.2	0.027917
10.796667	0.2	0.028411
10.800000	0.2	0.027854
10.803333	0.2	0.026602
10.806667	0.2	0.025583
10.810000	0.2	0.025546
10.813333	0.2	0.026583
10.816667	0.2	0.028081
10.820000	0.2	0.028949
10.823333	0.2	0.028343
10.826667	0.2	0.026484
10.830000	0.2	0.024532
10.833333	0.2	0.023556
10.836667	0.2	0.023652
10.840000	0.2	0.024034
10.843333	0.2	0.024021
10.846667	0.2	0.023633
10.850000	0.2	0.023160
10.853333	0.2	0.022794
10.856667	0.2	0.022616
10.860000	0.2	0.022554
10.863333	0.2	0.022590
10.866667	0.2	0.022971
10.870000	0.2	0.023992
10.873333	0.2	0.025739
10.876667	0.2	0.027995
10.880000	0.2	0.030044
10.883333	0.2	0.030912
10.886667	0.2	0.030195
10.890000	0.2	0.028352
10.893333	0.2	0.026314
10.896667	0.2	0.025025
10.900000	0.2	0.024740
10.903333	0.2	0.024639
10.906667	0.2	0.023733
10.910000	0.2	0.022148
10.913333	0.2	0.021197
10.916667	0.2	0.022060
10.920000	0.2	0.024640
10.923333	0.2	0.027710
10.926667	0.2	0.030024
10.930000	0.2	0.031312
10.933333	0.2	0.032231
10.936667	0.2	0.033585
10.940000	0.2	0.035579
10.943333	0.2	0.037628
10.946667	0.2	0.038930
10.950000	0.2	0.039079
10.953333	0.2	0.037992
10.956667	0.2	0.035864
10.960000	0.2	0.033603
10.963333	0.2	0.032408
10.966667	0.2	0.032316
10.970000	0.2	0.032197
10.973333	0.2	0.031341
10.976667	0.2	0.030111
10.980000	0.2	0.029365
10.983333	0.2	0.029742
10.986667	0.2	0.030901
10.990000	0.2	0.031673
10.993333	0.2	0.031389
10.996667	0.2	0.030497
11.000000	0.2	0.029776
11.003333	0.2	0.029583
11.006667	0.2	0.029985
11.010000	0.2	0.030925
11.013333	0.2	0.032063
11.016667	0.2	0.032839
11.020000	0.2	0.032997
11.023333	0.2	0.032860
11.026667	0.2	0.032842
11.030000	0.2	0.033207
11.033333	0.2	0.034186
11.036667	0.2	0.035650
11.040000	0.2	0.037046
11.043333	0.2	0.037838
11.046667	0.2	0.037648
11.050000	0.2	0.036433
11.053333	0.2	0.034570
11.056667	0.2	0.032541
11.060000	0.2	0.030845
11.063333	0.2	0.029904
11.066667	0.2	0.029623
11.070000	0.2	0.029439
11.073333	0.2	0.029011
11.076667	0.2	0.028583
11.080000	0.2	0.028510
11.083333	0.2	0.028839
11.086667	0.2	0.029649
11.090000	0.2	0.031048
11.093333	0.2	0.032433
11.096667	0.2	0.032666
11.100000	0.2	0.031202
11.103333	0.2	0.028520
11.106667	0.2	0.025635
11.110000	0.2	0.023540
11.113333	0.2	0.022821
11.116667	0.2	0.023424
11.120000	0.2	0.024766
11.123333	0.2	0.026097
11.126667	0.2	0.026911
11.130000	0.2	0.027289
11.133333	0.2	0.027619
11.136667	0.2	0.027917
11.140000	0.2	0.028041
11.143333	0.2	0.028360
11.146667	0.2	0.029557
11.150000	0.2	0.031842
11.153333	0.2	0.034471
11.156667	0.2	0.036294
11.160000	0.2	0.036631
11.163333	0.2	0.035278
11.166667	0.2	0.032571
11.170000	0.2	0.029543
11.173333	0.2	0.027136
11.176667	0.2	0.025675
11.180000	0.2	0.025253
11.183333	0.2	0.025770
11.186667	0.2	0.026626
11.190000	0.2	0.027044
11.193333	0.2	0.026572
11.196667	0.2	0.025222
11.200000	0.2	0.023564
11.203333	0.2	0.022560
11.206667	0.2	0.022736
11.210000	0.2	0.023709
11.213333	0.2	0.024773
11.216667	0.2	0.025545
11.220000	0.2	0.025839
11.223333	0.2	0.025429
11.226667	0.2	0.024383
11.230000	0.2	0.023187
11.233333	0.2	0.022239
11.236667	0.2	0.021584
11.240000	0.2	0.021146
11.243333	0.2	0.020888
11.246667	0.2	0.020905
11.250000	0.2	0.021398
11.253333	0.2	0.022234
11.256667	0.2	0.022682
11.260000	0.2	0.022120
11.263333	0.2	0.020928
11.266667	0.2	0.020290
11.270000	0.2	0.021026
11.273333	0.2	0.022933
11.276667	0.2	0.025037
11.280000	0.2	0.026064
11.283333	0.2	0.025412
11.286667	0.2	0.023990
11.290000	0.2	0.023229
11.293333	0.2	0.023546
11.296667	0.2	0.024376
11.300000	0.2	0.025197
11.303333	0.2	0.025829
11.306667	0.2	0.025863
11.310000	0.2	0.024825
11.313333	0.2	0.023207
11.316667	0.2	0.022217
11.320000	0.2	0.022425
11.323333	0.2	0.023551
11.326667	0.2	0.025142
11.330000	0.2	0.026631
11.333333	0.2	0.027291
11.336667	0.2	0.026809
11.340000	0.2	0.025812
11.343333	0.2	0.025541
11.346667	0.2	0.026830
11.350000	0.2	0.029288
11.353333	0.2	0.031638
11.356667	0.2	0.033001
11.360000	0.2	0.033386
11.363333	0.2	0.033017
11.366667	0.2	0.031921
11.370000	0.2	0.030074
11.373333	0.2	0.027668
11.376667	0.2	0.025439
11.380000	0.2	0.024426
11.383333	0.2	0.024991
11.386667	0.2	0.026486
11.390000	0.2	0.028044
11.393333	0.2	0.029123
11.396667	0.2	0.029428
11.400000	0.2	0.028921
11.403333	0.2	0.027818
11.406667	0.2	0.026459
11.410000	0.2	0.025368
11.413333	0.2	0.025157
11.416667	0.2	0.025981
11.420000	0.2	0.027385
11.423333	0.2	0.028837
11.426667	0.2	0.030035
11.430000	0.2	0.030688
11.433333	0.2	0.030541
11.436667	0.2	0.029748
11.440000	0.2	0.028690
11.443333	0.2	0.027606
11.446667	0.2	0.026661
11.450000	0.2	0.025832
