File Path	chrom://thermoelectronn/ChromeleonLocal/Hunter/Alex V/OA Runs/11-2022 OA Column/OA and AA (mM) Standards.seq/902.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	WH 2
Injection Number	242
Position	RA3
Comment	
Processing Method	New Processing Method
Instrument Method	Final-Optomized-OA-Column-SCFA-Method
Type	Unknown
Status	Finished
Injection Date	2/2/2023
Injection Time	6:43:25 PM
Injection Volume (µl)	6.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	32.000000
Data Points	9601
Detector	UV
Generating Data System	Chromeleon 7.2.4.8179
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-1.417046
Signal Max.	180.738696
Channel	UV_VIS_1
Driver Name	MWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:210 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0.136667	0.2	0.020724
0.140000	0.2	0.020825
0.143333	0.2	0.020929
0.146667	0.2	0.021106
0.150000	0.2	0.020971
0.153333	0.2	0.020361
0.156667	0.2	0.019832
0.160000	0.2	0.020141
0.163333	0.2	0.021230
0.166667	0.2	0.022029
0.170000	0.2	0.021548
0.173333	0.2	0.019728
0.176667	0.2	0.017198
0.180000	0.2	0.014714
0.183333	0.2	0.012807
0.186667	0.2	0.011717
0.190000	0.2	0.011737
0.193333	0.2	0.013357
0.196667	0.2	0.016564
0.200000	0.2	0.020265
0.203333	0.2	0.022961
0.206667	0.2	0.023808
0.210000	0.2	0.022910
0.213333	0.2	0.021268
0.216667	0.2	0.020385
0.220000	0.2	0.020839
0.223333	0.2	0.021516
0.226667	0.2	0.021263
0.230000	0.2	0.020456
0.233333	0.2	0.020053
0.236667	0.2	0.020266
0.240000	0.2	0.020647
0.243333	0.2	0.020600
0.246667	0.2	0.019738
0.250000	0.2	0.018114
0.253333	0.2	0.016207
0.256667	0.2	0.014745
0.260000	0.2	0.014333
0.263333	0.2	0.015001
0.266667	0.2	0.015968
0.270000	0.2	0.016260
0.273333	0.2	0.015836
0.276667	0.2	0.015421
0.280000	0.2	0.015462
0.283333	0.2	0.015919
0.286667	0.2	0.016446
0.290000	0.2	0.016594
0.293333	0.2	0.016194
0.296667	0.2	0.015259
0.300000	0.2	0.013817
0.303333	0.2	0.012284
0.306667	0.2	0.011375
0.310000	0.2	0.011374
0.313333	0.2	0.012009
0.316667	0.2	0.013012
0.320000	0.2	0.014378
0.323333	0.2	0.015931
0.326667	0.2	0.016878
0.330000	0.2	0.016445
0.333333	0.2	0.014865
0.336667	0.2	0.013138
0.340000	0.2	0.012111
0.343333	0.2	0.012066
0.346667	0.2	0.012701
0.350000	0.2	0.013205
0.353333	0.2	0.012954
0.356667	0.2	0.012392
0.360000	0.2	0.012610
0.363333	0.2	0.014098
0.366667	0.2	0.016374
0.370000	0.2	0.018595
0.373333	0.2	0.020194
0.376667	0.2	0.021116
0.380000	0.2	0.021603
0.383333	0.2	0.021865
0.386667	0.2	0.022038
0.390000	0.2	0.022090
0.393333	0.2	0.021797
0.396667	0.2	0.021243
0.400000	0.2	0.020934
0.403333	0.2	0.020975
0.406667	0.2	0.020745
0.410000	0.2	0.019945
0.413333	0.2	0.019248
0.416667	0.2	0.019359
0.420000	0.2	0.020061
0.423333	0.2	0.020738
0.426667	0.2	0.021171
0.430000	0.2	0.021386
0.433333	0.2	0.021427
0.436667	0.2	0.021393
0.440000	0.2	0.021314
0.443333	0.2	0.021261
0.446667	0.2	0.021382
0.450000	0.2	0.021590
0.453333	0.2	0.021670
0.456667	0.2	0.021732
0.460000	0.2	0.022044
0.463333	0.2	0.022494
0.466667	0.2	0.022589
0.470000	0.2	0.021790
0.473333	0.2	0.019847
0.476667	0.2	0.017107
0.480000	0.2	0.014433
0.483333	0.2	0.012710
0.486667	0.2	0.012210
0.490000	0.2	0.012390
0.493333	0.2	0.012449
0.496667	0.2	0.011948
0.500000	0.2	0.011071
0.503333	0.2	0.010497
0.506667	0.2	0.010674
0.510000	0.2	0.011381
0.513333	0.2	0.012338
0.516667	0.2	0.013668
0.520000	0.2	0.015360
0.523333	0.2	0.016762
0.526667	0.2	0.017105
0.530000	0.2	0.016362
0.533333	0.2	0.015178
0.536667	0.2	0.014215
0.540000	0.2	0.013883
0.543333	0.2	0.014190
0.546667	0.2	0.014699
0.550000	0.2	0.014985
0.553333	0.2	0.014979
0.556667	0.2	0.014854
0.560000	0.2	0.014979
0.563333	0.2	0.015801
0.566667	0.2	0.017287
0.570000	0.2	0.018623
0.573333	0.2	0.018814
0.576667	0.2	0.017553
0.580000	0.2	0.015484
0.583333	0.2	0.013733
0.586667	0.2	0.013201
0.590000	0.2	0.014017
0.593333	0.2	0.015593
0.596667	0.2	0.017417
0.600000	0.2	0.019419
0.603333	0.2	0.021331
0.606667	0.2	0.022377
0.610000	0.2	0.022068
0.613333	0.2	0.020870
0.616667	0.2	0.019672
0.620000	0.2	0.018888
0.623333	0.2	0.018260
0.626667	0.2	0.017334
0.630000	0.2	0.015983
0.633333	0.2	0.014459
0.636667	0.2	0.013108
0.640000	0.2	0.012051
0.643333	0.2	0.011168
0.646667	0.2	0.010397
0.650000	0.2	0.009920
0.653333	0.2	0.010287
0.656667	0.2	0.012114
0.660000	0.2	0.015226
0.663333	0.2	0.018718
0.666667	0.2	0.021845
0.670000	0.2	0.023988
0.673333	0.2	0.024635
0.676667	0.2	0.024143
0.680000	0.2	0.023587
0.683333	0.2	0.023704
0.686667	0.2	0.024319
0.690000	0.2	0.024523
0.693333	0.2	0.023433
0.696667	0.2	0.021097
0.700000	0.2	0.018692
0.703333	0.2	0.017695
0.706667	0.2	0.018765
0.710000	0.2	0.021453
0.713333	0.2	0.024742
0.716667	0.2	0.027560
0.720000	0.2	0.028875
0.723333	0.2	0.027900
0.726667	0.2	0.024685
0.730000	0.2	0.020158
0.733333	0.2	0.015556
0.736667	0.2	0.012139
0.740000	0.2	0.010947
0.743333	0.2	0.012464
0.746667	0.2	0.016435
0.750000	0.2	0.021810
0.753333	0.2	0.027010
0.756667	0.2	0.030552
0.760000	0.2	0.031654
0.763333	0.2	0.030396
0.766667	0.2	0.027590
0.770000	0.2	0.024566
0.773333	0.2	0.022355
0.776667	0.2	0.020924
0.780000	0.2	0.019676
0.783333	0.2	0.018515
0.786667	0.2	0.017996
0.790000	0.2	0.018720
0.793333	0.2	0.020814
0.796667	0.2	0.023679
0.800000	0.2	0.026154
0.803333	0.2	0.027188
0.806667	0.2	0.026609
0.810000	0.2	0.025271
0.813333	0.2	0.024332
0.816667	0.2	0.024391
0.820000	0.2	0.025272
0.823333	0.2	0.026480
0.826667	0.2	0.027578
0.830000	0.2	0.028064
0.833333	0.2	0.027552
0.836667	0.2	0.026180
0.840000	0.2	0.024343
0.843333	0.2	0.022327
0.846667	0.2	0.020392
0.850000	0.2	0.018677
0.853333	0.2	0.017014
0.856667	0.2	0.015197
0.860000	0.2	0.013446
0.863333	0.2	0.012367
0.866667	0.2	0.012219
0.870000	0.2	0.012566
0.873333	0.2	0.013059
0.876667	0.2	0.014077
0.880000	0.2	0.016099
0.883333	0.2	0.018810
0.886667	0.2	0.021341
0.890000	0.2	0.023163
0.893333	0.2	0.024139
0.896667	0.2	0.024161
0.900000	0.2	0.023351
0.903333	0.2	0.022031
0.906667	0.2	0.020353
0.910000	0.2	0.018419
0.913333	0.2	0.016528
0.916667	0.2	0.015228
0.920000	0.2	0.015108
0.923333	0.2	0.016281
0.926667	0.2	0.018089
0.930000	0.2	0.019474
0.933333	0.2	0.019864
0.936667	0.2	0.019645
0.940000	0.2	0.019590
0.943333	0.2	0.020041
0.946667	0.2	0.020798
0.950000	0.2	0.021601
0.953333	0.2	0.022384
0.956667	0.2	0.023135
0.960000	0.2	0.023683
0.963333	0.2	0.023610
0.966667	0.2	0.022528
0.970000	0.2	0.020720
0.973333	0.2	0.019205
0.976667	0.2	0.018687
0.980000	0.2	0.018831
0.983333	0.2	0.018986
0.986667	0.2	0.018924
0.990000	0.2	0.018608
0.993333	0.2	0.017911
0.996667	0.2	0.016899
1.000000	0.2	0.016207
1.003333	0.2	0.016546
1.006667	0.2	0.017631
1.010000	0.2	0.018404
1.013333	0.2	0.018426
1.016667	0.2	0.018297
1.020000	0.2	0.018879
1.023333	0.2	0.020581
1.026667	0.2	0.023219
1.030000	0.2	0.026343
1.033333	0.2	0.029478
1.036667	0.2	0.032106
1.040000	0.2	0.033682
1.043333	0.2	0.033604
1.046667	0.2	0.031579
1.050000	0.2	0.028414
1.053333	0.2	0.025623
1.056667	0.2	0.023887
1.060000	0.2	0.022661
1.063333	0.2	0.021369
1.066667	0.2	0.020265
1.070000	0.2	0.019944
1.073333	0.2	0.020556
1.076667	0.2	0.021746
1.080000	0.2	0.022879
1.083333	0.2	0.023406
1.086667	0.2	0.023346
1.090000	0.2	0.023005
1.093333	0.2	0.022344
1.096667	0.2	0.021231
1.100000	0.2	0.019916
1.103333	0.2	0.018761
1.106667	0.2	0.017931
1.110000	0.2	0.017542
1.113333	0.2	0.017646
1.116667	0.2	0.017962
1.120000	0.2	0.018184
1.123333	0.2	0.018634
1.126667	0.2	0.019952
1.130000	0.2	0.022066
1.133333	0.2	0.024086
1.136667	0.2	0.025072
1.140000	0.2	0.024493
1.143333	0.2	0.022465
1.146667	0.2	0.019762
1.150000	0.2	0.017366
1.153333	0.2	0.016234
1.156667	0.2	0.017039
1.160000	0.2	0.019487
1.163333	0.2	0.022384
1.166667	0.2	0.024581
1.170000	0.2	0.025480
1.173333	0.2	0.025065
1.176667	0.2	0.023950
1.180000	0.2	0.023082
1.183333	0.2	0.023079
1.186667	0.2	0.023945
1.190000	0.2	0.025346
1.193333	0.2	0.026857
1.196667	0.2	0.027924
1.200000	0.2	0.028141
1.203333	0.2	0.027668
1.206667	0.2	0.027010
1.210000	0.2	0.026491
1.213333	0.2	0.026016
1.216667	0.2	0.025182
1.220000	0.2	0.023778
1.223333	0.2	0.022195
1.226667	0.2	0.021182
1.230000	0.2	0.021388
1.233333	0.2	0.022921
1.236667	0.2	0.024960
1.240000	0.2	0.026120
1.243333	0.2	0.025491
1.246667	0.2	0.023310
1.250000	0.2	0.020618
1.253333	0.2	0.018348
1.256667	0.2	0.016967
1.260000	0.2	0.016643
1.263333	0.2	0.017146
1.266667	0.2	0.018000
1.270000	0.2	0.018978
1.273333	0.2	0.019873
1.276667	0.2	0.020130
1.280000	0.2	0.019479
1.283333	0.2	0.018411
1.286667	0.2	0.017445
1.290000	0.2	0.016553
1.293333	0.2	0.015657
1.296667	0.2	0.015062
1.300000	0.2	0.015198
1.303333	0.2	0.016401
1.306667	0.2	0.018849
1.310000	0.2	0.022236
1.313333	0.2	0.025555
1.316667	0.2	0.027451
1.320000	0.2	0.026881
1.323333	0.2	0.023805
1.326667	0.2	0.019472
1.330000	0.2	0.015683
1.333333	0.2	0.013543
1.336667	0.2	0.012768
1.340000	0.2	0.012208
1.343333	0.2	0.011351
1.346667	0.2	0.010979
1.350000	0.2	0.011859
1.353333	0.2	0.013431
1.356667	0.2	0.014446
1.360000	0.2	0.014146
1.363333	0.2	0.012422
1.366667	0.2	0.009761
1.370000	0.2	0.007127
1.373333	0.2	0.005292
1.376667	0.2	0.004615
1.380000	0.2	0.005329
1.383333	0.2	0.007377
1.386667	0.2	0.010126
1.390000	0.2	0.012699
1.393333	0.2	0.014665
1.396667	0.2	0.016158
1.400000	0.2	0.017255
1.403333	0.2	0.017904
1.406667	0.2	0.018316
1.410000	0.2	0.018784
1.413333	0.2	0.019308
1.416667	0.2	0.019597
1.420000	0.2	0.019332
1.423333	0.2	0.018521
1.426667	0.2	0.017512
1.430000	0.2	0.016654
1.433333	0.2	0.016281
1.436667	0.2	0.016696
1.440000	0.2	0.017796
1.443333	0.2	0.019121
1.446667	0.2	0.020281
1.450000	0.2	0.021104
1.453333	0.2	0.021673
1.456667	0.2	0.022126
1.460000	0.2	0.022064
1.463333	0.2	0.020694
1.466667	0.2	0.017835
1.470000	0.2	0.014351
1.473333	0.2	0.011638
1.476667	0.2	0.010883
1.480000	0.2	0.012329
1.483333	0.2	0.014834
1.486667	0.2	0.016658
1.490000	0.2	0.017121
1.493333	0.2	0.017031
1.496667	0.2	0.017325
1.500000	0.2	0.018003
1.503333	0.2	0.018569
1.506667	0.2	0.018729
1.510000	0.2	0.018415
1.513333	0.2	0.017630
1.516667	0.2	0.016523
1.520000	0.2	0.015486
1.523333	0.2	0.014946
1.526667	0.2	0.015134
1.530000	0.2	0.016032
1.533333	0.2	0.017213
1.536667	0.2	0.018195
1.540000	0.2	0.019103
1.543333	0.2	0.020282
1.546667	0.2	0.021600
1.550000	0.2	0.022678
1.553333	0.2	0.023374
1.556667	0.2	0.023845
1.560000	0.2	0.024362
1.563333	0.2	0.025135
1.566667	0.2	0.026086
1.570000	0.2	0.026671
1.573333	0.2	0.026226
1.576667	0.2	0.024626
1.580000	0.2	0.022437
1.583333	0.2	0.020493
1.586667	0.2	0.019490
1.590000	0.2	0.019643
1.593333	0.2	0.020379
1.596667	0.2	0.020835
1.600000	0.2	0.020980
1.603333	0.2	0.021505
1.606667	0.2	0.022755
1.610000	0.2	0.024382
1.613333	0.2	0.025504
1.616667	0.2	0.024968
1.620000	0.2	0.022224
1.623333	0.2	0.018033
1.626667	0.2	0.013945
1.630000	0.2	0.011229
1.633333	0.2	0.010478
1.636667	0.2	0.011817
1.640000	0.2	0.014733
1.643333	0.2	0.017769
1.646667	0.2	0.019465
1.650000	0.2	0.019719
1.653333	0.2	0.019273
1.656667	0.2	0.018346
1.660000	0.2	0.016604
1.663333	0.2	0.013988
1.666667	0.2	0.011103
1.670000	0.2	0.008985
1.673333	0.2	0.008444
1.676667	0.2	0.009397
1.680000	0.2	0.011059
1.683333	0.2	0.012826
1.686667	0.2	0.014650
1.690000	0.2	0.016619
1.693333	0.2	0.018457
1.696667	0.2	0.019546
1.700000	0.2	0.019600
1.703333	0.2	0.019223
1.706667	0.2	0.019295
1.710000	0.2	0.020098
1.713333	0.2	0.021458
1.716667	0.2	0.022998
1.720000	0.2	0.024114
1.723333	0.2	0.024284
1.726667	0.2	0.023430
1.730000	0.2	0.021935
1.733333	0.2	0.020393
1.736667	0.2	0.019242
1.740000	0.2	0.018464
1.743333	0.2	0.017831
1.746667	0.2	0.017447
1.750000	0.2	0.017539
1.753333	0.2	0.017984
1.756667	0.2	0.018628
1.760000	0.2	0.019554
1.763333	0.2	0.020680
1.766667	0.2	0.021623
1.770000	0.2	0.022059
1.773333	0.2	0.021872
1.776667	0.2	0.020872
1.780000	0.2	0.018819
1.783333	0.2	0.015957
1.786667	0.2	0.013090
1.790000	0.2	0.011073
1.793333	0.2	0.010470
1.796667	0.2	0.011331
1.800000	0.2	0.013218
1.803333	0.2	0.015677
1.806667	0.2	0.018493
1.810000	0.2	0.021179
1.813333	0.2	0.022668
1.816667	0.2	0.022174
1.820000	0.2	0.019947
1.823333	0.2	0.016792
1.826667	0.2	0.013422
1.830000	0.2	0.010510
1.833333	0.2	0.008832
1.836667	0.2	0.008987
1.840000	0.2	0.010898
1.843333	0.2	0.013476
1.846667	0.2	0.015314
1.850000	0.2	0.016211
1.853333	0.2	0.017211
1.856667	0.2	0.019020
1.860000	0.2	0.021421
1.863333	0.2	0.023866
1.866667	0.2	0.025735
1.870000	0.2	0.026486
1.873333	0.2	0.025815
1.876667	0.2	0.023639
1.880000	0.2	0.020285
1.883333	0.2	0.016347
1.886667	0.2	0.012271
1.890000	0.2	0.008635
1.893333	0.2	0.006310
1.896667	0.2	0.005707
1.900000	0.2	0.006266
1.903333	0.2	0.006873
1.906667	0.2	0.006632
1.910000	0.2	0.005287
1.913333	0.2	0.003101
1.916667	0.2	0.000503
1.920000	0.2	-0.001948
1.923333	0.2	-0.003351
1.926667	0.2	-0.002705
1.930000	0.2	0.000560
1.933333	0.2	0.006463
1.936667	0.2	0.014683
1.940000	0.2	0.024777
1.943333	0.2	0.036364
1.946667	0.2	0.049505
1.950000	0.2	0.065627
1.953333	0.2	0.087994
1.956667	0.2	0.121022
1.960000	0.2	0.169595
1.963333	0.2	0.238654
1.966667	0.2	0.331671
1.970000	0.2	0.448020
1.973333	0.2	0.580738
1.976667	0.2	0.715822
1.980000	0.2	0.833352
1.983333	0.2	0.910428
1.986667	0.2	0.925541
1.990000	0.2	0.863002
1.993333	0.2	0.716311
1.996667	0.2	0.490663
2.000000	0.2	0.203520
2.003333	0.2	-0.118630
2.006667	0.2	-0.445925
2.010000	0.2	-0.750117
2.013333	0.2	-1.008307
2.016667	0.2	-1.205755
2.020000	0.2	-1.336879
2.023333	0.2	-1.404277
2.026667	0.2	-1.417046
2.030000	0.2	-1.388695
2.033333	0.2	-1.334435
2.036667	0.2	-1.268619
2.040000	0.2	-1.203074
2.043333	0.2	-1.146158
2.046667	0.2	-1.101898
2.050000	0.2	-1.069296
2.053333	0.2	-1.042804
2.056667	0.2	-1.014662
2.060000	0.2	-0.977694
2.063333	0.2	-0.926463
2.066667	0.2	-0.857413
2.070000	0.2	-0.769641
2.073333	0.2	-0.665737
2.076667	0.2	-0.551229
2.080000	0.2	-0.432644
2.083333	0.2	-0.315638
2.086667	0.2	-0.204180
2.090000	0.2	-0.100422
2.093333	0.2	-0.004888
2.096667	0.2	0.082937
2.100000	0.2	0.163769
2.103333	0.2	0.238214
2.106667	0.2	0.307060
2.110000	0.2	0.371140
2.113333	0.2	0.430754
2.116667	0.2	0.485353
2.120000	0.2	0.533564
2.123333	0.2	0.574091
2.126667	0.2	0.606973
2.130000	0.2	0.633445
2.133333	0.2	0.654897
2.136667	0.2	0.672700
2.140000	0.2	0.688843
2.143333	0.2	0.706021
2.146667	0.2	0.726709
2.150000	0.2	0.752286
2.153333	0.2	0.782994
2.156667	0.2	0.817994
2.160000	0.2	0.855158
2.163333	0.2	0.891268
2.166667	0.2	0.922686
2.170000	0.2	0.946155
2.173333	0.2	0.959678
2.176667	0.2	0.962965
2.180000	0.2	0.957170
2.183333	0.2	0.944370
2.186667	0.2	0.926768
2.190000	0.2	0.906030
2.193333	0.2	0.883503
2.196667	0.2	0.860501
2.200000	0.2	0.838158
2.203333	0.2	0.817366
2.206667	0.2	0.798422
2.210000	0.2	0.780594
2.213333	0.2	0.762642
2.216667	0.2	0.743818
2.220000	0.2	0.724155
2.223333	0.2	0.704029
2.226667	0.2	0.683880
2.230000	0.2	0.664401
2.233333	0.2	0.646485
2.236667	0.2	0.630733
2.240000	0.2	0.617380
2.243333	0.2	0.606926
2.246667	0.2	0.600770
2.250000	0.2	0.601099
2.253333	0.2	0.610170
2.256667	0.2	0.629642
2.260000	0.2	0.660211
2.263333	0.2	0.701585
2.266667	0.2	0.753035
2.270000	0.2	0.814027
2.273333	0.2	0.884138
2.276667	0.2	0.962453
2.280000	0.2	1.046944
2.283333	0.2	1.134290
2.286667	0.2	1.220194
2.290000	0.2	1.299853
2.293333	0.2	1.368845
2.296667	0.2	1.424033
2.300000	0.2	1.463387
2.303333	0.2	1.485562
2.306667	0.2	1.490139
2.310000	0.2	1.477825
2.313333	0.2	1.450221
2.316667	0.2	1.409513
2.320000	0.2	1.358434
2.323333	0.2	1.300363
2.326667	0.2	1.238781
2.330000	0.2	1.176419
2.333333	0.2	1.115225
2.336667	0.2	1.056662
2.340000	0.2	1.001292
2.343333	0.2	0.948514
2.346667	0.2	0.897695
2.350000	0.2	0.849282
2.353333	0.2	0.804204
2.356667	0.2	0.762694
2.360000	0.2	0.724228
2.363333	0.2	0.688226
2.366667	0.2	0.654438
2.370000	0.2	0.622824
2.373333	0.2	0.593325
2.376667	0.2	0.566230
2.380000	0.2	0.542403
2.383333	0.2	0.522102
2.386667	0.2	0.504200
2.390000	0.2	0.487635
2.393333	0.2	0.472694
2.396667	0.2	0.460265
2.400000	0.2	0.450643
2.403333	0.2	0.443454
2.406667	0.2	0.438254
2.410000	0.2	0.434864
2.413333	0.2	0.433237
2.416667	0.2	0.433114
2.420000	0.2	0.433893
2.423333	0.2	0.434839
2.426667	0.2	0.435316
2.430000	0.2	0.435019
2.433333	0.2	0.434112
2.436667	0.2	0.432897
2.440000	0.2	0.431247
2.443333	0.2	0.428435
2.446667	0.2	0.423678
2.450000	0.2	0.416888
2.453333	0.2	0.408860
2.456667	0.2	0.400658
2.460000	0.2	0.392948
2.463333	0.2	0.385777
2.466667	0.2	0.378679
2.470000	0.2	0.371363
2.473333	0.2	0.364371
2.476667	0.2	0.358560
2.480000	0.2	0.354308
2.483333	0.2	0.351589
2.486667	0.2	0.350297
2.490000	0.2	0.350515
2.493333	0.2	0.352910
2.496667	0.2	0.358489
2.500000	0.2	0.367608
2.503333	0.2	0.379557
2.506667	0.2	0.393196
2.510000	0.2	0.407523
2.513333	0.2	0.421539
2.516667	0.2	0.434248
2.520000	0.2	0.445036
2.523333	0.2	0.453722
2.526667	0.2	0.460355
2.530000	0.2	0.465162
2.533333	0.2	0.468775
2.536667	0.2	0.472746
2.540000	0.2	0.479445
2.543333	0.2	0.491135
2.546667	0.2	0.509432
2.550000	0.2	0.535511
2.553333	0.2	0.570575
2.556667	0.2	0.616138
2.560000	0.2	0.673846
2.563333	0.2	0.745401
2.566667	0.2	0.832688
2.570000	0.2	0.937110
2.573333	0.2	1.058564
2.576667	0.2	1.195444
2.580000	0.2	1.345466
2.583333	0.2	1.506592
2.586667	0.2	1.677561
2.590000	0.2	1.857133
2.593333	0.2	2.042924
2.596667	0.2	2.231828
2.600000	0.2	2.421123
2.603333	0.2	2.608260
2.606667	0.2	2.790227
2.610000	0.2	2.963956
2.613333	0.2	3.126985
2.616667	0.2	3.277382
2.620000	0.2	3.413537
2.623333	0.2	3.534405
2.626667	0.2	3.639741
2.630000	0.2	3.729706
2.633333	0.2	3.804145
2.636667	0.2	3.862589
2.640000	0.2	3.904820
2.643333	0.2	3.930875
2.646667	0.2	3.940831
2.650000	0.2	3.935219
2.653333	0.2	3.915302
2.656667	0.2	3.882502
2.660000	0.2	3.838004
2.663333	0.2	3.783157
2.666667	0.2	3.719877
2.670000	0.2	3.650306
2.673333	0.2	3.575939
2.676667	0.2	3.497284
2.680000	0.2	3.414603
2.683333	0.2	3.328775
2.686667	0.2	3.241171
2.690000	0.2	3.152839
2.693333	0.2	3.064129
2.696667	0.2	2.975091
2.700000	0.2	2.885947
2.703333	0.2	2.797364
2.706667	0.2	2.710559
2.710000	0.2	2.626871
2.713333	0.2	2.547103
2.716667	0.2	2.471524
2.720000	0.2	2.400072
2.723333	0.2	2.332346
2.726667	0.2	2.267839
2.730000	0.2	2.206338
2.733333	0.2	2.148025
2.736667	0.2	2.093113
2.740000	0.2	2.041427
2.743333	0.2	1.992490
2.746667	0.2	1.945705
2.750000	0.2	1.900202
2.753333	0.2	1.854998
2.756667	0.2	1.809648
2.760000	0.2	1.764383
2.763333	0.2	1.719283
2.766667	0.2	1.673879
2.770000	0.2	1.627829
2.773333	0.2	1.581290
2.776667	0.2	1.534629
2.780000	0.2	1.488354
2.783333	0.2	1.442914
2.786667	0.2	1.398155
2.790000	0.2	1.353462
2.793333	0.2	1.308727
2.796667	0.2	1.264724
2.800000	0.2	1.222345
2.803333	0.2	1.181913
2.806667	0.2	1.143185
2.810000	0.2	1.105623
2.813333	0.2	1.068949
2.816667	0.2	1.033539
2.820000	0.2	1.000076
2.823333	0.2	0.968844
2.826667	0.2	0.939485
2.830000	0.2	0.911425
2.833333	0.2	0.884483
2.836667	0.2	0.858857
2.840000	0.2	0.834783
2.843333	0.2	0.812384
2.846667	0.2	0.791410
2.850000	0.2	0.771180
2.853333	0.2	0.751339
2.856667	0.2	0.732560
2.860000	0.2	0.716136
2.863333	0.2	0.702694
2.866667	0.2	0.691580
2.870000	0.2	0.681745
2.873333	0.2	0.672831
2.876667	0.2	0.665170
2.880000	0.2	0.659153
2.883333	0.2	0.654874
2.886667	0.2	0.652042
2.890000	0.2	0.649957
2.893333	0.2	0.647888
2.896667	0.2	0.645612
2.900000	0.2	0.643287
2.903333	0.2	0.640705
2.906667	0.2	0.636938
2.910000	0.2	0.631074
2.913333	0.2	0.623038
2.916667	0.2	0.613164
2.920000	0.2	0.601551
2.923333	0.2	0.588313
2.926667	0.2	0.573929
2.930000	0.2	0.559055
2.933333	0.2	0.544146
2.936667	0.2	0.529375
2.940000	0.2	0.514900
2.943333	0.2	0.500768
2.946667	0.2	0.486622
2.950000	0.2	0.472056
2.953333	0.2	0.457126
2.956667	0.2	0.442388
2.960000	0.2	0.428792
2.963333	0.2	0.417356
2.966667	0.2	0.408565
2.970000	0.2	0.402189
2.973333	0.2	0.397887
2.976667	0.2	0.396290
2.980000	0.2	0.399750
2.983333	0.2	0.411827
2.986667	0.2	0.436096
2.990000	0.2	0.476353
2.993333	0.2	0.538309
2.996667	0.2	0.630280
3.000000	0.2	0.762556
3.003333	0.2	0.947440
3.006667	0.2	1.199723
3.010000	0.2	1.536674
3.013333	0.2	1.978103
3.016667	0.2	2.545988
3.020000	0.2	3.262717
3.023333	0.2	4.148865
3.026667	0.2	5.221584
3.030000	0.2	6.492955
3.033333	0.2	7.967513
3.036667	0.2	9.640279
3.040000	0.2	11.496486
3.043333	0.2	13.511577
