File Path	chrom://thermoelectronn/ChromeleonLocal/Hunter/Alex V/OA Runs/11-2022 OA Column/OA and AA (mM) Standards.seq/180.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	WH 5
Injection Number	245
Position	RA6
Comment	
Processing Method	New Processing Method
Instrument Method	Final-Optomized-OA-Column-SCFA-Method
Type	Unknown
Status	Finished
Injection Date	2/2/2023
Injection Time	8:22:34 PM
Injection Volume (µl)	6.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	32.000000
Data Points	9601
Detector	UV
Generating Data System	Chromeleon 7.2.4.8179
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-1.752598
Signal Max.	4.617714
Channel	UV_VIS_1
Driver Name	MWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:210 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
8.493333	0.2	0.076212
8.496667	0.2	0.078136
8.500000	0.2	0.081012
8.503333	0.2	0.083701
8.506667	0.2	0.084819
8.510000	0.2	0.083807
8.513333	0.2	0.081098
8.516667	0.2	0.078058
8.520000	0.2	0.076597
8.523333	0.2	0.077780
8.526667	0.2	0.080664
8.530000	0.2	0.083133
8.533333	0.2	0.083657
8.536667	0.2	0.081971
8.540000	0.2	0.078821
8.543333	0.2	0.075461
8.546667	0.2	0.073064
8.550000	0.2	0.072174
8.553333	0.2	0.072624
8.556667	0.2	0.073941
8.560000	0.2	0.075542
8.563333	0.2	0.076779
8.566667	0.2	0.077139
8.570000	0.2	0.076422
8.573333	0.2	0.074960
8.576667	0.2	0.073500
8.580000	0.2	0.072410
8.583333	0.2	0.071542
8.586667	0.2	0.070982
8.590000	0.2	0.071013
8.593333	0.2	0.071315
8.596667	0.2	0.070862
8.600000	0.2	0.068806
8.603333	0.2	0.065376
8.606667	0.2	0.061657
8.610000	0.2	0.058564
8.613333	0.2	0.056572
8.616667	0.2	0.056114
8.620000	0.2	0.057294
8.623333	0.2	0.059312
8.626667	0.2	0.060811
8.630000	0.2	0.060904
8.633333	0.2	0.059760
8.636667	0.2	0.058203
8.640000	0.2	0.056976
8.643333	0.2	0.056416
8.646667	0.2	0.056424
8.650000	0.2	0.056786
8.653333	0.2	0.057510
8.656667	0.2	0.058448
8.660000	0.2	0.059074
8.663333	0.2	0.059093
8.666667	0.2	0.058666
8.670000	0.2	0.058164
8.673333	0.2	0.058085
8.676667	0.2	0.058649
8.680000	0.2	0.059355
8.683333	0.2	0.059426
8.686667	0.2	0.058533
8.690000	0.2	0.057039
8.693333	0.2	0.055847
8.696667	0.2	0.055717
8.700000	0.2	0.056537
8.703333	0.2	0.057656
8.706667	0.2	0.058643
8.710000	0.2	0.059409
8.713333	0.2	0.060134
8.716667	0.2	0.061140
8.720000	0.2	0.062557
8.723333	0.2	0.064243
8.726667	0.2	0.065954
8.730000	0.2	0.067448
8.733333	0.2	0.068413
8.736667	0.2	0.068212
8.740000	0.2	0.066280
8.743333	0.2	0.063109
8.746667	0.2	0.060073
8.750000	0.2	0.058168
8.753333	0.2	0.057437
8.756667	0.2	0.057276
8.760000	0.2	0.057148
8.763333	0.2	0.057272
8.766667	0.2	0.058372
8.770000	0.2	0.060631
8.773333	0.2	0.063327
8.776667	0.2	0.065552
8.780000	0.2	0.066912
8.783333	0.2	0.067474
8.786667	0.2	0.067412
8.790000	0.2	0.066813
8.793333	0.2	0.065715
8.796667	0.2	0.064320
8.800000	0.2	0.063065
8.803333	0.2	0.062169
8.806667	0.2	0.061211
8.810000	0.2	0.059512
8.813333	0.2	0.056967
8.816667	0.2	0.054361
8.820000	0.2	0.052828
8.823333	0.2	0.053037
8.826667	0.2	0.054866
8.830000	0.2	0.057627
8.833333	0.2	0.060272
8.836667	0.2	0.061666
8.840000	0.2	0.061387
8.843333	0.2	0.060268
8.846667	0.2	0.059538
8.850000	0.2	0.059549
8.853333	0.2	0.059795
8.856667	0.2	0.059859
8.860000	0.2	0.059888
8.863333	0.2	0.060182
8.866667	0.2	0.060795
8.870000	0.2	0.061687
8.873333	0.2	0.062845
8.876667	0.2	0.064126
8.880000	0.2	0.065238
8.883333	0.2	0.065870
8.886667	0.2	0.065761
8.890000	0.2	0.064738
8.893333	0.2	0.062857
8.896667	0.2	0.060542
8.900000	0.2	0.058505
8.903333	0.2	0.057287
8.906667	0.2	0.056758
8.910000	0.2	0.056273
8.913333	0.2	0.055317
8.916667	0.2	0.053992
8.920000	0.2	0.052861
8.923333	0.2	0.052359
8.926667	0.2	0.052414
8.930000	0.2	0.052646
8.933333	0.2	0.052936
8.936667	0.2	0.053420
8.940000	0.2	0.054010
8.943333	0.2	0.054446
8.946667	0.2	0.054673
8.950000	0.2	0.054962
8.953333	0.2	0.055602
8.956667	0.2	0.056606
8.960000	0.2	0.057826
8.963333	0.2	0.059027
8.966667	0.2	0.059895
8.970000	0.2	0.060249
8.973333	0.2	0.060125
8.976667	0.2	0.059651
8.980000	0.2	0.058931
8.983333	0.2	0.057982
8.986667	0.2	0.056836
8.990000	0.2	0.055669
8.993333	0.2	0.054643
8.996667	0.2	0.053957
9.000000	0.2	0.054236
9.003333	0.2	0.055952
9.006667	0.2	0.058354
9.010000	0.2	0.060177
9.013333	0.2	0.061020
9.016667	0.2	0.061184
9.020000	0.2	0.060926
9.023333	0.2	0.060326
9.026667	0.2	0.059489
9.030000	0.2	0.058726
9.033333	0.2	0.058496
9.036667	0.2	0.059078
9.040000	0.2	0.060325
9.043333	0.2	0.061784
9.046667	0.2	0.062910
9.050000	0.2	0.062985
9.053333	0.2	0.061247
9.056667	0.2	0.057771
9.060000	0.2	0.054086
9.063333	0.2	0.052131
9.066667	0.2	0.052523
9.070000	0.2	0.054207
9.073333	0.2	0.055594
9.076667	0.2	0.055951
9.080000	0.2	0.055716
9.083333	0.2	0.055528
9.086667	0.2	0.055461
9.090000	0.2	0.055250
9.093333	0.2	0.054809
9.096667	0.2	0.054488
9.100000	0.2	0.054780
9.103333	0.2	0.055771
9.106667	0.2	0.057045
9.110000	0.2	0.058045
9.113333	0.2	0.058572
9.116667	0.2	0.058982
9.120000	0.2	0.059643
9.123333	0.2	0.060459
9.126667	0.2	0.061039
9.130000	0.2	0.060977
9.133333	0.2	0.060129
9.136667	0.2	0.058863
9.140000	0.2	0.057917
9.143333	0.2	0.057745
9.146667	0.2	0.058157
9.150000	0.2	0.058683
9.153333	0.2	0.058969
9.156667	0.2	0.058912
9.160000	0.2	0.058594
9.163333	0.2	0.058008
9.166667	0.2	0.057184
9.170000	0.2	0.056460
9.173333	0.2	0.056403
9.176667	0.2	0.057500
9.180000	0.2	0.059704
9.183333	0.2	0.062292
9.186667	0.2	0.064399
9.190000	0.2	0.065419
9.193333	0.2	0.065032
9.196667	0.2	0.063291
9.200000	0.2	0.060542
9.203333	0.2	0.057380
9.206667	0.2	0.054673
9.210000	0.2	0.052976
9.213333	0.2	0.052032
9.216667	0.2	0.051417
9.220000	0.2	0.051326
9.223333	0.2	0.052380
9.226667	0.2	0.054838
9.230000	0.2	0.057955
9.233333	0.2	0.060352
9.236667	0.2	0.061179
9.240000	0.2	0.060455
9.243333	0.2	0.058784
9.246667	0.2	0.057179
9.250000	0.2	0.056471
9.253333	0.2	0.056766
9.256667	0.2	0.057473
9.260000	0.2	0.057759
9.263333	0.2	0.057411
9.266667	0.2	0.057067
9.270000	0.2	0.057218
9.273333	0.2	0.057489
9.276667	0.2	0.057072
9.280000	0.2	0.055514
9.283333	0.2	0.053194
9.286667	0.2	0.051148
9.290000	0.2	0.050239
9.293333	0.2	0.050580
9.296667	0.2	0.051789
9.300000	0.2	0.053244
9.303333	0.2	0.053920
9.306667	0.2	0.052857
9.310000	0.2	0.050252
9.313333	0.2	0.047486
9.316667	0.2	0.045868
9.320000	0.2	0.045638
9.323333	0.2	0.046219
9.326667	0.2	0.047095
9.330000	0.2	0.048084
9.333333	0.2	0.048988
9.336667	0.2	0.049609
9.340000	0.2	0.050075
9.343333	0.2	0.050689
9.346667	0.2	0.051460
9.350000	0.2	0.052078
9.353333	0.2	0.052306
9.356667	0.2	0.052067
9.360000	0.2	0.051252
9.363333	0.2	0.049719
9.366667	0.2	0.047639
9.370000	0.2	0.045923
9.373333	0.2	0.045693
9.376667	0.2	0.046720
9.380000	0.2	0.047352
9.383333	0.2	0.046369
9.386667	0.2	0.043875
9.390000	0.2	0.040725
9.393333	0.2	0.037897
9.396667	0.2	0.036171
9.400000	0.2	0.036236
9.403333	0.2	0.038637
9.406667	0.2	0.043145
9.410000	0.2	0.048609
9.413333	0.2	0.053468
9.416667	0.2	0.056365
9.420000	0.2	0.056781
9.423333	0.2	0.055232
9.426667	0.2	0.052721
9.430000	0.2	0.049927
9.433333	0.2	0.046947
9.436667	0.2	0.043915
9.440000	0.2	0.041480
9.443333	0.2	0.040388
9.446667	0.2	0.040796
9.450000	0.2	0.042118
9.453333	0.2	0.043400
9.456667	0.2	0.043894
9.460000	0.2	0.043429
9.463333	0.2	0.042318
9.466667	0.2	0.041152
9.470000	0.2	0.040583
9.473333	0.2	0.040844
9.476667	0.2	0.041605
9.480000	0.2	0.042629
9.483333	0.2	0.044169
9.486667	0.2	0.046401
9.490000	0.2	0.048902
9.493333	0.2	0.051001
9.496667	0.2	0.052335
9.500000	0.2	0.052932
9.503333	0.2	0.052927
9.506667	0.2	0.052472
9.510000	0.2	0.051913
9.513333	0.2	0.051558
9.516667	0.2	0.051356
9.520000	0.2	0.051131
9.523333	0.2	0.050911
9.526667	0.2	0.050871
9.530000	0.2	0.051057
9.533333	0.2	0.051170
9.536667	0.2	0.050681
9.540000	0.2	0.049313
9.543333	0.2	0.047313
9.546667	0.2	0.045073
9.550000	0.2	0.042872
9.553333	0.2	0.041179
9.556667	0.2	0.040414
9.560000	0.2	0.040412
9.563333	0.2	0.040742
9.566667	0.2	0.041233
9.570000	0.2	0.041918
9.573333	0.2	0.042993
9.576667	0.2	0.044836
9.580000	0.2	0.047492
9.583333	0.2	0.050268
9.586667	0.2	0.052202
9.590000	0.2	0.052764
9.593333	0.2	0.052045
9.596667	0.2	0.050429
9.600000	0.2	0.048356
9.603333	0.2	0.046573
9.606667	0.2	0.046118
9.610000	0.2	0.047626
9.613333	0.2	0.050722
9.616667	0.2	0.054170
9.620000	0.2	0.056726
9.623333	0.2	0.057786
9.626667	0.2	0.057194
9.630000	0.2	0.055033
9.633333	0.2	0.051900
9.636667	0.2	0.048933
9.640000	0.2	0.047229
9.643333	0.2	0.047165
9.646667	0.2	0.048136
9.650000	0.2	0.049027
9.653333	0.2	0.049039
9.656667	0.2	0.048205
9.660000	0.2	0.047239
9.663333	0.2	0.046759
9.666667	0.2	0.046785
9.670000	0.2	0.047128
9.673333	0.2	0.047707
9.676667	0.2	0.048418
9.680000	0.2	0.049074
9.683333	0.2	0.049441
9.686667	0.2	0.049367
9.690000	0.2	0.049008
9.693333	0.2	0.048820
9.696667	0.2	0.049331
9.700000	0.2	0.050792
9.703333	0.2	0.052926
9.706667	0.2	0.055017
9.710000	0.2	0.056230
9.713333	0.2	0.056174
9.716667	0.2	0.055311
9.720000	0.2	0.054492
9.723333	0.2	0.054042
9.726667	0.2	0.053849
9.730000	0.2	0.054136
9.733333	0.2	0.055345
9.736667	0.2	0.057253
9.740000	0.2	0.058982
9.743333	0.2	0.060162
9.746667	0.2	0.061389
9.750000	0.2	0.063301
9.753333	0.2	0.065801
9.756667	0.2	0.068167
9.760000	0.2	0.069399
9.763333	0.2	0.068656
9.766667	0.2	0.066061
9.770000	0.2	0.063049
9.773333	0.2	0.061213
9.776667	0.2	0.060812
9.780000	0.2	0.061085
9.783333	0.2	0.061616
9.786667	0.2	0.062379
9.790000	0.2	0.062995
9.793333	0.2	0.062909
9.796667	0.2	0.062099
9.800000	0.2	0.061230
9.803333	0.2	0.060950
9.806667	0.2	0.061405
9.810000	0.2	0.062710
9.813333	0.2	0.064990
9.816667	0.2	0.067733
9.820000	0.2	0.070124
9.823333	0.2	0.071770
9.826667	0.2	0.072684
9.830000	0.2	0.073006
9.833333	0.2	0.072801
9.836667	0.2	0.072177
9.840000	0.2	0.071634
9.843333	0.2	0.071741
9.846667	0.2	0.072434
9.850000	0.2	0.073073
9.853333	0.2	0.072963
9.856667	0.2	0.071624
9.860000	0.2	0.068918
9.863333	0.2	0.065424
9.866667	0.2	0.062714
9.870000	0.2	0.062445
9.873333	0.2	0.064658
9.876667	0.2	0.067593
9.880000	0.2	0.069305
9.883333	0.2	0.068903
9.886667	0.2	0.066433
9.890000	0.2	0.062444
9.893333	0.2	0.058056
9.896667	0.2	0.054670
9.900000	0.2	0.053018
9.903333	0.2	0.052839
9.906667	0.2	0.053403
9.910000	0.2	0.053918
9.913333	0.2	0.053710
9.916667	0.2	0.052658
9.920000	0.2	0.051389
9.923333	0.2	0.050622
9.926667	0.2	0.050633
9.930000	0.2	0.051592
9.933333	0.2	0.053597
9.936667	0.2	0.056194
9.940000	0.2	0.058607
9.943333	0.2	0.060397
9.946667	0.2	0.061431
9.950000	0.2	0.061464
9.953333	0.2	0.060247
9.956667	0.2	0.058192
9.960000	0.2	0.056412
9.963333	0.2	0.055646
9.966667	0.2	0.055780
9.970000	0.2	0.056489
9.973333	0.2	0.057500
9.976667	0.2	0.058491
9.980000	0.2	0.059228
9.983333	0.2	0.059505
9.986667	0.2	0.058995
9.990000	0.2	0.057459
9.993333	0.2	0.055217
9.996667	0.2	0.053138
10.000000	0.2	0.051905
10.003333	0.2	0.051604
10.006667	0.2	0.051843
10.010000	0.2	0.051877
10.013333	0.2	0.051093
10.016667	0.2	0.049737
10.020000	0.2	0.048663
10.023333	0.2	0.048395
10.026667	0.2	0.048875
10.030000	0.2	0.049678
10.033333	0.2	0.050353
10.036667	0.2	0.050704
10.040000	0.2	0.050424
10.043333	0.2	0.049109
10.046667	0.2	0.047071
10.050000	0.2	0.045281
10.053333	0.2	0.044529
10.056667	0.2	0.044973
10.060000	0.2	0.046188
10.063333	0.2	0.047702
10.066667	0.2	0.049301
10.070000	0.2	0.050585
10.073333	0.2	0.050837
10.076667	0.2	0.049596
10.080000	0.2	0.047205
10.083333	0.2	0.044775
10.086667	0.2	0.043426
10.090000	0.2	0.043385
10.093333	0.2	0.043931
10.096667	0.2	0.044130
10.100000	0.2	0.043380
10.103333	0.2	0.041691
10.106667	0.2	0.039925
10.110000	0.2	0.039313
10.113333	0.2	0.040512
10.116667	0.2	0.043231
10.120000	0.2	0.046555
10.123333	0.2	0.049641
10.126667	0.2	0.052060
10.130000	0.2	0.053427
10.133333	0.2	0.053407
10.136667	0.2	0.052321
10.140000	0.2	0.050866
10.143333	0.2	0.049231
10.146667	0.2	0.047433
10.150000	0.2	0.045943
10.153333	0.2	0.045217
10.156667	0.2	0.045338
10.160000	0.2	0.046125
10.163333	0.2	0.047107
10.166667	0.2	0.047785
10.170000	0.2	0.048148
10.173333	0.2	0.048680
10.176667	0.2	0.049696
10.180000	0.2	0.050878
10.183333	0.2	0.051742
10.186667	0.2	0.052247
10.190000	0.2	0.052576
10.193333	0.2	0.052698
10.196667	0.2	0.052540
10.200000	0.2	0.052446
10.203333	0.2	0.053157
10.206667	0.2	0.054994
10.210000	0.2	0.057170
10.213333	0.2	0.058282
10.216667	0.2	0.057455
10.220000	0.2	0.054887
10.223333	0.2	0.051589
10.226667	0.2	0.048802
10.230000	0.2	0.047230
10.233333	0.2	0.046450
10.236667	0.2	0.045568
10.240000	0.2	0.044473
10.243333	0.2	0.043733
10.246667	0.2	0.043619
10.250000	0.2	0.043861
10.253333	0.2	0.044298
10.256667	0.2	0.045252
10.260000	0.2	0.047048
10.263333	0.2	0.049555
10.266667	0.2	0.052380
10.270000	0.2	0.055147
10.273333	0.2	0.057406
10.276667	0.2	0.058608
10.280000	0.2	0.058592
10.283333	0.2	0.057775
10.286667	0.2	0.056428
10.290000	0.2	0.054428
10.293333	0.2	0.051978
10.296667	0.2	0.049917
10.300000	0.2	0.049257
10.303333	0.2	0.050481
10.306667	0.2	0.053093
10.310000	0.2	0.056025
10.313333	0.2	0.058521
10.316667	0.2	0.060400
10.320000	0.2	0.061493
10.323333	0.2	0.061366
10.326667	0.2	0.059963
10.330000	0.2	0.057787
10.333333	0.2	0.055226
10.336667	0.2	0.052550
10.340000	0.2	0.050433
10.343333	0.2	0.049740
10.346667	0.2	0.050871
10.350000	0.2	0.053410
10.353333	0.2	0.056161
10.356667	0.2	0.057668
10.360000	0.2	0.057212
10.363333	0.2	0.055295
10.366667	0.2	0.052841
10.370000	0.2	0.050358
10.373333	0.2	0.048252
10.376667	0.2	0.047147
10.380000	0.2	0.047406
10.383333	0.2	0.048636
10.386667	0.2	0.049995
10.390000	0.2	0.051055
10.393333	0.2	0.051873
10.396667	0.2	0.052318
10.400000	0.2	0.052057
10.403333	0.2	0.050979
10.406667	0.2	0.049229
10.410000	0.2	0.047134
10.413333	0.2	0.045204
10.416667	0.2	0.044007
10.420000	0.2	0.043835
10.423333	0.2	0.044605
10.426667	0.2	0.046089
10.430000	0.2	0.047995
10.433333	0.2	0.049946
10.436667	0.2	0.051495
10.440000	0.2	0.052085
10.443333	0.2	0.051268
10.446667	0.2	0.049041
10.450000	0.2	0.045930
10.453333	0.2	0.042947
10.456667	0.2	0.041244
10.460000	0.2	0.041472
10.463333	0.2	0.043376
10.466667	0.2	0.045941
10.470000	0.2	0.047907
10.473333	0.2	0.048454
10.476667	0.2	0.047705
10.480000	0.2	0.046631
10.483333	0.2	0.046422
10.486667	0.2	0.047617
10.490000	0.2	0.049693
10.493333	0.2	0.051635
10.496667	0.2	0.052778
10.500000	0.2	0.052957
10.503333	0.2	0.052157
10.506667	0.2	0.050461
10.510000	0.2	0.048175
10.513333	0.2	0.045708
10.516667	0.2	0.043545
10.520000	0.2	0.042258
10.523333	0.2	0.042272
10.526667	0.2	0.043772
10.530000	0.2	0.046593
10.533333	0.2	0.049868
10.536667	0.2	0.052258
10.540000	0.2	0.052770
10.543333	0.2	0.051363
10.546667	0.2	0.049052
10.550000	0.2	0.047338
10.553333	0.2	0.047199
10.556667	0.2	0.048536
10.560000	0.2	0.050398
10.563333	0.2	0.051571
10.566667	0.2	0.051242
10.570000	0.2	0.049440
10.573333	0.2	0.046790
10.576667	0.2	0.044082
10.580000	0.2	0.042146
10.583333	0.2	0.041551
10.586667	0.2	0.042368
10.590000	0.2	0.044147
10.593333	0.2	0.045922
10.596667	0.2	0.046879
10.600000	0.2	0.047243
10.603333	0.2	0.047791
10.606667	0.2	0.048612
10.610000	0.2	0.048946
10.613333	0.2	0.048342
10.616667	0.2	0.047499
10.620000	0.2	0.047476
10.623333	0.2	0.048507
10.626667	0.2	0.050078
10.630000	0.2	0.051527
10.633333	0.2	0.052278
10.636667	0.2	0.052049
10.640000	0.2	0.051122
10.643333	0.2	0.050181
10.646667	0.2	0.049845
10.650000	0.2	0.050399
10.653333	0.2	0.051731
10.656667	0.2	0.053249
10.660000	0.2	0.053961
10.663333	0.2	0.053237
10.666667	0.2	0.051609
10.670000	0.2	0.050321
10.673333	0.2	0.050155
10.676667	0.2	0.050879
10.680000	0.2	0.051705
10.683333	0.2	0.051978
10.686667	0.2	0.051444
10.690000	0.2	0.050322
10.693333	0.2	0.049086
10.696667	0.2	0.048048
10.700000	0.2	0.047496
10.703333	0.2	0.047938
10.706667	0.2	0.049630
10.710000	0.2	0.051952
10.713333	0.2	0.053700
10.716667	0.2	0.054142
10.720000	0.2	0.053503
10.723333	0.2	0.052638
10.726667	0.2	0.052476
10.730000	0.2	0.053314
10.733333	0.2	0.054553
10.736667	0.2	0.055545
10.740000	0.2	0.056325
10.743333	0.2	0.056916
10.746667	0.2	0.056598
10.750000	0.2	0.054618
10.753333	0.2	0.051034
10.756667	0.2	0.046455
10.760000	0.2	0.041731
10.763333	0.2	0.038192
10.766667	0.2	0.037265
10.770000	0.2	0.039310
10.773333	0.2	0.043357
10.776667	0.2	0.047974
10.780000	0.2	0.051923
10.783333	0.2	0.054492
10.786667	0.2	0.055603
10.790000	0.2	0.055407
10.793333	0.2	0.053997
10.796667	0.2	0.051743
10.800000	0.2	0.049529
10.803333	0.2	0.048205
10.806667	0.2	0.048081
10.810000	0.2	0.048977
10.813333	0.2	0.050307
10.816667	0.2	0.051497
10.820000	0.2	0.052582
10.823333	0.2	0.054029
10.826667	0.2	0.056058
10.830000	0.2	0.058087
10.833333	0.2	0.059176
10.836667	0.2	0.059170
10.840000	0.2	0.058892
10.843333	0.2	0.059101
10.846667	0.2	0.059549
10.850000	0.2	0.059243
10.853333	0.2	0.057726
10.856667	0.2	0.055547
10.860000	0.2	0.053507
10.863333	0.2	0.052139
10.866667	0.2	0.051663
10.870000	0.2	0.051854
10.873333	0.2	0.052202
10.876667	0.2	0.052359
10.880000	0.2	0.052311
10.883333	0.2	0.052233
10.886667	0.2	0.052299
10.890000	0.2	0.052801
10.893333	0.2	0.054355
10.896667	0.2	0.057321
10.900000	0.2	0.061072
10.903333	0.2	0.064375
10.906667	0.2	0.066106
10.910000	0.2	0.065764
10.913333	0.2	0.063904
10.916667	0.2	0.061760
10.920000	0.2	0.060289
10.923333	0.2	0.059620
10.926667	0.2	0.059274
10.930000	0.2	0.058961
10.933333	0.2	0.058732
10.936667	0.2	0.058334
10.940000	0.2	0.057258
10.943333	0.2	0.055537
10.946667	0.2	0.053956
10.950000	0.2	0.053442
10.953333	0.2	0.054459
10.956667	0.2	0.056846
10.960000	0.2	0.059935
10.963333	0.2	0.062943
10.966667	0.2	0.065292
10.970000	0.2	0.066603
10.973333	0.2	0.066931
10.976667	0.2	0.066744
10.980000	0.2	0.066107
10.983333	0.2	0.064468
10.986667	0.2	0.061639
10.990000	0.2	0.058447
10.993333	0.2	0.056177
10.996667	0.2	0.055476
11.000000	0.2	0.055924
11.003333	0.2	0.056672
11.006667	0.2	0.057050
11.010000	0.2	0.056705
11.013333	0.2	0.055733
11.016667	0.2	0.054634
11.020000	0.2	0.054095
11.023333	0.2	0.054588
11.026667	0.2	0.055829
11.030000	0.2	0.056889
11.033333	0.2	0.057108
11.036667	0.2	0.056899
11.040000	0.2	0.057341
11.043333	0.2	0.058851
11.046667	0.2	0.060783
11.050000	0.2	0.062350
11.053333	0.2	0.063347
11.056667	0.2	0.063973
11.060000	0.2	0.064288
11.063333	0.2	0.064028
11.066667	0.2	0.063031
11.070000	0.2	0.061745
11.073333	0.2	0.060932
11.076667	0.2	0.060855
11.080000	0.2	0.061205
11.083333	0.2	0.061680
11.086667	0.2	0.062195
11.090000	0.2	0.062688
11.093333	0.2	0.063260
11.096667	0.2	0.064220
11.100000	0.2	0.065422
11.103333	0.2	0.066228
11.106667	0.2	0.066455
11.110000	0.2	0.066613
11.113333	0.2	0.067293
11.116667	0.2	0.068786
11.120000	0.2	0.070864
11.123333	0.2	0.072789
11.126667	0.2	0.073881
11.130000	0.2	0.074024
11.133333	0.2	0.073544
11.136667	0.2	0.072840
11.140000	0.2	0.072203
11.143333	0.2	0.071914
11.146667	0.2	0.072465
11.150000	0.2	0.074281
11.153333	0.2	0.077174
11.156667	0.2	0.080405
11.160000	0.2	0.083120
11.163333	0.2	0.084678
11.166667	0.2	0.084946
11.170000	0.2	0.084113
11.173333	0.2	0.082259
11.176667	0.2	0.079649
11.180000	0.2	0.077093
11.183333	0.2	0.075379
11.186667	0.2	0.074655
11.190000	0.2	0.074532
11.193333	0.2	0.074556
11.196667	0.2	0.074611
11.200000	0.2	0.074780
11.203333	0.2	0.074871
11.206667	0.2	0.074572
11.210000	0.2	0.073814
11.213333	0.2	0.072728
11.216667	0.2	0.071836
11.220000	0.2	0.071886
11.223333	0.2	0.072766
11.226667	0.2	0.073437
11.230000	0.2	0.073282
11.233333	0.2	0.072584
11.236667	0.2	0.071820
11.240000	0.2	0.071343
11.243333	0.2	0.071163
11.246667	0.2	0.070634
11.250000	0.2	0.069113
11.253333	0.2	0.066817
11.256667	0.2	0.064652
11.260000	0.2	0.063652
11.263333	0.2	0.064453
11.266667	0.2	0.066864
11.270000	0.2	0.069920
11.273333	0.2	0.072423
11.276667	0.2	0.073648
11.280000	0.2	0.073696
11.283333	0.2	0.073076
11.286667	0.2	0.072061
11.290000	0.2	0.070674
11.293333	0.2	0.069328
11.296667	0.2	0.068902
11.300000	0.2	0.069647
11.303333	0.2	0.070527
11.306667	0.2	0.070200
11.310000	0.2	0.068297
11.313333	0.2	0.065638
11.316667	0.2	0.063449
11.320000	0.2	0.062382
11.323333	0.2	0.062384
11.326667	0.2	0.063157
11.330000	0.2	0.064222
11.333333	0.2	0.064868
11.336667	0.2	0.064679
11.340000	0.2	0.063911
11.343333	0.2	0.062997
11.346667	0.2	0.062032
11.350000	0.2	0.061032
11.353333	0.2	0.060175
11.356667	0.2	0.059539
11.360000	0.2	0.059305
11.363333	0.2	0.060041
11.366667	0.2	0.061954
11.370000	0.2	0.064249
11.373333	0.2	0.065856
11.376667	0.2	0.066497
11.380000	0.2	0.066687
11.383333	0.2	0.066799
11.386667	0.2	0.066673
11.390000	0.2	0.066103
11.393333	0.2	0.065137
11.396667	0.2	0.063959
11.400000	0.2	0.062766
11.403333	0.2	0.061690
11.406667	0.2	0.060800
11.410000	0.2	0.060151
11.413333	0.2	0.059679
11.416667	0.2	0.059320
11.420000	0.2	0.059413
11.423333	0.2	0.060434
11.426667	0.2	0.062183
11.430000	0.2	0.063859
11.433333	0.2	0.065007
11.436667	0.2	0.065770
11.440000	0.2	0.066265
11.443333	0.2	0.066403
11.446667	0.2	0.066355
11.450000	0.2	0.066490
11.453333	0.2	0.066799
11.456667	0.2	0.067018
11.460000	0.2	0.067142
11.463333	0.2	0.067222
11.466667	0.2	0.067204
11.470000	0.2	0.067267
11.473333	0.2	0.067437
11.476667	0.2	0.067031
11.480000	0.2	0.065687
11.483333	0.2	0.064496
11.486667	0.2	0.064736
11.490000	0.2	0.066119
11.493333	0.2	0.067368
11.496667	0.2	0.067706
11.500000	0.2	0.067175
11.503333	0.2	0.066372
11.506667	0.2	0.066030
11.510000	0.2	0.066484
11.513333	0.2	0.067764
11.516667	0.2	0.069863
11.520000	0.2	0.072482
11.523333	0.2	0.074853
11.526667	0.2	0.075989
11.530000	0.2	0.075141
11.533333	0.2	0.072219
11.536667	0.2	0.067908
11.540000	0.2	0.063374
11.543333	0.2	0.059718
11.546667	0.2	0.057535
11.550000	0.2	0.056882
11.553333	0.2	0.057507
11.556667	0.2	0.059007
11.560000	0.2	0.061077
11.563333	0.2	0.063614
11.566667	0.2	0.066226
11.570000	0.2	0.068079
11.573333	0.2	0.068832
11.576667	0.2	0.069056
11.580000	0.2	0.069335
11.583333	0.2	0.069476
11.586667	0.2	0.068849
11.590000	0.2	0.067274
11.593333	0.2	0.065248
11.596667	0.2	0.063531
11.600000	0.2	0.062768
11.603333	0.2	0.063080
11.606667	0.2	0.063808
11.610000	0.2	0.063924
11.613333	0.2	0.062940
11.616667	0.2	0.061324
11.620000	0.2	0.059936
11.623333	0.2	0.059204
11.626667	0.2	0.058917
11.630000	0.2	0.058906
11.633333	0.2	0.059616
11.636667	0.2	0.061298
11.640000	0.2	0.063009
11.643333	0.2	0.063367
11.646667	0.2	0.062025
11.650000	0.2	0.059889
11.653333	0.2	0.058293
11.656667	0.2	0.058020
11.660000	0.2	0.058862
11.663333	0.2	0.060252
11.666667	0.2	0.061973
11.670000	0.2	0.063980
11.673333	0.2	0.066021
11.676667	0.2	0.067757
11.680000	0.2	0.069017
11.683333	0.2	0.069702
