File Path	chrom://thermoelectronn/ChromeleonLocal/Hunter/Alex V/OA Runs/11-2022 OA Column/OA and AA (mM) Standards.seq/146.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	WH 6
Injection Number	246
Position	RA7
Comment	
Processing Method	New Processing Method
Instrument Method	Final-Optomized-OA-Column-SCFA-Method
Type	Unknown
Status	Finished
Injection Date	2/2/2023
Injection Time	8:55:38 PM
Injection Volume (µl)	6.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	32.000000
Data Points	9601
Detector	UV
Generating Data System	Chromeleon 7.2.4.8179
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-1.509650
Signal Max.	76.681797
Channel	UV_VIS_1
Driver Name	MWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:210 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
1.080000	0.2	0.030688
1.083333	0.2	0.031367
1.086667	0.2	0.032462
1.090000	0.2	0.033351
1.093333	0.2	0.033888
1.096667	0.2	0.034240
1.100000	0.2	0.034270
1.103333	0.2	0.033997
1.106667	0.2	0.034023
1.110000	0.2	0.035013
1.113333	0.2	0.037004
1.116667	0.2	0.039219
1.120000	0.2	0.040531
1.123333	0.2	0.040303
1.126667	0.2	0.038827
1.130000	0.2	0.036903
1.133333	0.2	0.035138
1.136667	0.2	0.033760
1.140000	0.2	0.032829
1.143333	0.2	0.032428
1.146667	0.2	0.032691
1.150000	0.2	0.033591
1.153333	0.2	0.034931
1.156667	0.2	0.036637
1.160000	0.2	0.038535
1.163333	0.2	0.039879
1.166667	0.2	0.039766
1.170000	0.2	0.038091
1.173333	0.2	0.035637
1.176667	0.2	0.033192
1.180000	0.2	0.031153
1.183333	0.2	0.029984
1.186667	0.2	0.030412
1.190000	0.2	0.032756
1.193333	0.2	0.036177
1.196667	0.2	0.039328
1.200000	0.2	0.041735
1.203333	0.2	0.043702
1.206667	0.2	0.045190
1.210000	0.2	0.045599
1.213333	0.2	0.044582
1.216667	0.2	0.042664
1.220000	0.2	0.040893
1.223333	0.2	0.039952
1.226667	0.2	0.039814
1.230000	0.2	0.040085
1.233333	0.2	0.040393
1.236667	0.2	0.040581
1.240000	0.2	0.040801
1.243333	0.2	0.041353
1.246667	0.2	0.042356
1.250000	0.2	0.043774
1.253333	0.2	0.045640
1.256667	0.2	0.047873
1.260000	0.2	0.049991
1.263333	0.2	0.051402
1.266667	0.2	0.052029
1.270000	0.2	0.052284
1.273333	0.2	0.052475
1.276667	0.2	0.052457
1.280000	0.2	0.052001
1.283333	0.2	0.051232
1.286667	0.2	0.050339
1.290000	0.2	0.049348
1.293333	0.2	0.048466
1.296667	0.2	0.048092
1.300000	0.2	0.048312
1.303333	0.2	0.048705
1.306667	0.2	0.048903
1.310000	0.2	0.048928
1.313333	0.2	0.048767
1.316667	0.2	0.048267
1.320000	0.2	0.047613
1.323333	0.2	0.047396
1.326667	0.2	0.047826
1.330000	0.2	0.048287
1.333333	0.2	0.048041
1.336667	0.2	0.047082
1.340000	0.2	0.046110
1.343333	0.2	0.045785
1.346667	0.2	0.046132
1.350000	0.2	0.046698
1.353333	0.2	0.047194
1.356667	0.2	0.047735
1.360000	0.2	0.048439
1.363333	0.2	0.049192
1.366667	0.2	0.049842
1.370000	0.2	0.050185
1.373333	0.2	0.049774
1.376667	0.2	0.048196
1.380000	0.2	0.045741
1.383333	0.2	0.043306
1.386667	0.2	0.041618
1.390000	0.2	0.041198
1.393333	0.2	0.042636
1.396667	0.2	0.045964
1.400000	0.2	0.050011
1.403333	0.2	0.053115
1.406667	0.2	0.054457
1.410000	0.2	0.054387
1.413333	0.2	0.053611
1.416667	0.2	0.052413
1.420000	0.2	0.050880
1.423333	0.2	0.049603
1.426667	0.2	0.049411
1.430000	0.2	0.050426
1.433333	0.2	0.052119
1.436667	0.2	0.054166
1.440000	0.2	0.056630
1.443333	0.2	0.059439
1.446667	0.2	0.062019
1.450000	0.2	0.063674
1.453333	0.2	0.064282
1.456667	0.2	0.064298
1.460000	0.2	0.064210
1.463333	0.2	0.064223
1.466667	0.2	0.064365
1.470000	0.2	0.064696
1.473333	0.2	0.065160
1.476667	0.2	0.065319
1.480000	0.2	0.064653
1.483333	0.2	0.063137
1.486667	0.2	0.061233
1.490000	0.2	0.059301
1.493333	0.2	0.057266
1.496667	0.2	0.054990
1.500000	0.2	0.052862
1.503333	0.2	0.051691
1.506667	0.2	0.051951
1.510000	0.2	0.053381
1.513333	0.2	0.055327
1.516667	0.2	0.057197
1.520000	0.2	0.058596
1.523333	0.2	0.059298
1.526667	0.2	0.059312
1.530000	0.2	0.058919
1.533333	0.2	0.058503
1.536667	0.2	0.058327
1.540000	0.2	0.058527
1.543333	0.2	0.059244
1.546667	0.2	0.060503
1.550000	0.2	0.062138
1.553333	0.2	0.063870
1.556667	0.2	0.065290
1.560000	0.2	0.066020
1.563333	0.2	0.066039
1.566667	0.2	0.065705
1.570000	0.2	0.065357
1.573333	0.2	0.064862
1.576667	0.2	0.063648
1.580000	0.2	0.061462
1.583333	0.2	0.059001
1.586667	0.2	0.057223
1.590000	0.2	0.056235
1.593333	0.2	0.055614
1.596667	0.2	0.055207
1.600000	0.2	0.055036
1.603333	0.2	0.055198
1.606667	0.2	0.055892
1.610000	0.2	0.056797
1.613333	0.2	0.056981
1.616667	0.2	0.055999
1.620000	0.2	0.054430
1.623333	0.2	0.053365
1.626667	0.2	0.053848
1.630000	0.2	0.056094
1.633333	0.2	0.058985
1.636667	0.2	0.060971
1.640000	0.2	0.061472
1.643333	0.2	0.061109
1.646667	0.2	0.060757
1.650000	0.2	0.060799
1.653333	0.2	0.061174
1.656667	0.2	0.061487
1.660000	0.2	0.061376
1.663333	0.2	0.061098
1.666667	0.2	0.061043
1.670000	0.2	0.060946
1.673333	0.2	0.060321
1.676667	0.2	0.059278
1.680000	0.2	0.058530
1.683333	0.2	0.058830
1.686667	0.2	0.060450
1.690000	0.2	0.062941
1.693333	0.2	0.065320
1.696667	0.2	0.066824
1.700000	0.2	0.067405
1.703333	0.2	0.067252
1.706667	0.2	0.066571
1.710000	0.2	0.066054
1.713333	0.2	0.066415
1.716667	0.2	0.067380
1.720000	0.2	0.068061
1.723333	0.2	0.068194
1.726667	0.2	0.068163
1.730000	0.2	0.067987
1.733333	0.2	0.067046
1.736667	0.2	0.064982
1.740000	0.2	0.062451
1.743333	0.2	0.060654
1.746667	0.2	0.060226
1.750000	0.2	0.061004
1.753333	0.2	0.062680
1.756667	0.2	0.064938
1.760000	0.2	0.067068
1.763333	0.2	0.068280
1.766667	0.2	0.068296
1.770000	0.2	0.067167
1.773333	0.2	0.065062
1.776667	0.2	0.062496
1.780000	0.2	0.060058
1.783333	0.2	0.057902
1.786667	0.2	0.055900
1.790000	0.2	0.054166
1.793333	0.2	0.053233
1.796667	0.2	0.053659
1.800000	0.2	0.055479
1.803333	0.2	0.058089
1.806667	0.2	0.060525
1.810000	0.2	0.061912
1.813333	0.2	0.062002
1.816667	0.2	0.061238
1.820000	0.2	0.060190
1.823333	0.2	0.059164
1.826667	0.2	0.058461
1.830000	0.2	0.058606
1.833333	0.2	0.059928
1.836667	0.2	0.062226
1.840000	0.2	0.064946
1.843333	0.2	0.067281
1.846667	0.2	0.068420
1.850000	0.2	0.068121
1.853333	0.2	0.066658
1.856667	0.2	0.064227
1.860000	0.2	0.061169
1.863333	0.2	0.058504
1.866667	0.2	0.057278
1.870000	0.2	0.057706
1.873333	0.2	0.059345
1.876667	0.2	0.061392
1.880000	0.2	0.062905
1.883333	0.2	0.063260
1.886667	0.2	0.062418
1.890000	0.2	0.061178
1.893333	0.2	0.060819
1.896667	0.2	0.061628
1.900000	0.2	0.062526
1.903333	0.2	0.062519
1.906667	0.2	0.061491
1.910000	0.2	0.059544
1.913333	0.2	0.056471
1.916667	0.2	0.052073
1.920000	0.2	0.046881
1.923333	0.2	0.042423
1.926667	0.2	0.040349
1.930000	0.2	0.041461
1.933333	0.2	0.045707
1.936667	0.2	0.052432
1.940000	0.2	0.060780
1.943333	0.2	0.070343
1.946667	0.2	0.081569
1.950000	0.2	0.096040
1.953333	0.2	0.116538
1.956667	0.2	0.146898
1.960000	0.2	0.191981
1.963333	0.2	0.257300
1.966667	0.2	0.347583
1.970000	0.2	0.464332
1.973333	0.2	0.603309
1.976667	0.2	0.753106
1.980000	0.2	0.895175
1.983333	0.2	1.005611
1.986667	0.2	1.059078
1.990000	0.2	1.034407
1.993333	0.2	0.920040
1.996667	0.2	0.717058
2.000000	0.2	0.439119
2.003333	0.2	0.109817
2.006667	0.2	-0.241807
2.010000	0.2	-0.586196
2.013333	0.2	-0.897023
2.016667	0.2	-1.153488
2.020000	0.2	-1.342336
2.023333	0.2	-1.459493
2.026667	0.2	-1.509650
2.030000	0.2	-1.503889
2.033333	0.2	-1.456977
2.036667	0.2	-1.384744
2.040000	0.2	-1.301659
2.043333	0.2	-1.219110
2.046667	0.2	-1.144397
2.050000	0.2	-1.080456
2.053333	0.2	-1.025883
2.056667	0.2	-0.975648
2.060000	0.2	-0.923437
2.063333	0.2	-0.863824
2.066667	0.2	-0.792924
2.070000	0.2	-0.709078
2.073333	0.2	-0.613487
2.076667	0.2	-0.509615
2.080000	0.2	-0.402319
2.083333	0.2	-0.297388
2.086667	0.2	-0.200332
2.090000	0.2	-0.114775
2.093333	0.2	-0.042275
2.096667	0.2	0.017222
2.100000	0.2	0.065578
2.103333	0.2	0.105828
2.106667	0.2	0.140437
2.110000	0.2	0.170599
2.113333	0.2	0.197059
2.116667	0.2	0.220842
2.120000	0.2	0.243206
2.123333	0.2	0.265454
2.126667	0.2	0.289004
2.130000	0.2	0.315440
2.133333	0.2	0.346096
2.136667	0.2	0.381490
2.140000	0.2	0.421457
2.143333	0.2	0.465761
2.146667	0.2	0.514061
2.150000	0.2	0.565523
2.153333	0.2	0.618770
2.156667	0.2	0.671965
2.160000	0.2	0.722592
2.163333	0.2	0.767376
2.166667	0.2	0.803255
2.170000	0.2	0.828566
2.173333	0.2	0.842957
2.176667	0.2	0.846907
2.180000	0.2	0.841849
2.183333	0.2	0.829838
2.186667	0.2	0.812691
2.190000	0.2	0.791894
2.193333	0.2	0.768901
2.196667	0.2	0.745064
2.200000	0.2	0.721490
2.203333	0.2	0.698820
2.206667	0.2	0.676925
2.210000	0.2	0.655380
2.213333	0.2	0.634478
2.216667	0.2	0.615165
2.220000	0.2	0.597919
2.223333	0.2	0.582375
2.226667	0.2	0.568028
2.230000	0.2	0.554809
2.233333	0.2	0.543023
2.236667	0.2	0.532966
2.240000	0.2	0.524659
2.243333	0.2	0.518383
2.246667	0.2	0.515782
2.250000	0.2	0.519668
2.253333	0.2	0.532397
2.256667	0.2	0.555262
2.260000	0.2	0.589331
2.263333	0.2	0.635764
2.266667	0.2	0.695003
2.270000	0.2	0.766107
2.273333	0.2	0.846672
2.276667	0.2	0.933179
2.280000	0.2	1.021751
2.283333	0.2	1.108400
2.286667	0.2	1.188722
2.290000	0.2	1.258127
2.293333	0.2	1.312407
2.296667	0.2	1.348232
2.300000	0.2	1.364014
2.303333	0.2	1.360423
2.306667	0.2	1.339531
2.310000	0.2	1.303853
2.313333	0.2	1.256357
2.316667	0.2	1.200258
2.320000	0.2	1.138102
2.323333	0.2	1.071644
2.326667	0.2	1.003016
2.330000	0.2	0.935078
2.333333	0.2	0.870191
2.336667	0.2	0.809875
2.340000	0.2	0.755567
2.343333	0.2	0.708332
2.346667	0.2	0.668090
2.350000	0.2	0.633694
2.353333	0.2	0.603430
2.356667	0.2	0.575553
2.360000	0.2	0.548937
2.363333	0.2	0.523717
2.366667	0.2	0.500895
2.370000	0.2	0.480996
2.373333	0.2	0.463944
2.376667	0.2	0.449767
2.380000	0.2	0.438057
2.383333	0.2	0.427554
2.386667	0.2	0.417668
2.390000	0.2	0.409881
2.393333	0.2	0.406796
2.396667	0.2	0.410087
2.400000	0.2	0.419500
2.403333	0.2	0.433382
2.406667	0.2	0.449708
2.410000	0.2	0.466569
2.413333	0.2	0.482435
2.416667	0.2	0.496511
2.420000	0.2	0.508399
2.423333	0.2	0.517343
2.426667	0.2	0.522316
2.430000	0.2	0.522896
2.433333	0.2	0.519611
2.436667	0.2	0.513146
2.440000	0.2	0.503690
2.443333	0.2	0.491266
2.446667	0.2	0.476086
2.450000	0.2	0.458502
2.453333	0.2	0.439116
2.456667	0.2	0.418926
2.460000	0.2	0.398939
2.463333	0.2	0.379617
2.466667	0.2	0.360987
2.470000	0.2	0.343171
2.473333	0.2	0.326656
2.476667	0.2	0.312135
2.480000	0.2	0.300031
2.483333	0.2	0.290283
2.486667	0.2	0.282692
2.490000	0.2	0.277195
2.493333	0.2	0.273712
2.496667	0.2	0.271946
2.500000	0.2	0.271414
2.503333	0.2	0.271721
2.506667	0.2	0.272879
2.510000	0.2	0.275239
2.513333	0.2	0.278860
2.516667	0.2	0.283298
2.520000	0.2	0.288077
2.523333	0.2	0.292804
2.526667	0.2	0.297002
2.530000	0.2	0.300556
2.533333	0.2	0.304220
2.536667	0.2	0.309193
2.540000	0.2	0.316518
2.543333	0.2	0.327144
2.546667	0.2	0.342122
2.550000	0.2	0.362630
2.553333	0.2	0.389965
2.556667	0.2	0.425198
2.560000	0.2	0.468604
2.563333	0.2	0.519618
2.566667	0.2	0.577594
2.570000	0.2	0.642493
2.573333	0.2	0.714661
2.576667	0.2	0.794158
2.580000	0.2	0.880733
2.583333	0.2	0.974234
2.586667	0.2	1.074514
2.590000	0.2	1.180985
2.593333	0.2	1.292443
2.596667	0.2	1.407308
2.600000	0.2	1.524027
2.603333	0.2	1.641027
2.606667	0.2	1.756066
2.610000	0.2	1.866061
2.613333	0.2	1.968245
2.616667	0.2	2.061443
2.620000	0.2	2.145686
2.623333	0.2	2.220942
2.626667	0.2	2.286764
2.630000	0.2	2.342811
2.633333	0.2	2.389102
2.636667	0.2	2.425411
2.640000	0.2	2.450675
2.643333	0.2	2.463771
2.646667	0.2	2.464807
2.650000	0.2	2.455050
2.653333	0.2	2.435850
2.656667	0.2	2.408122
2.660000	0.2	2.372665
2.663333	0.2	2.330460
2.666667	0.2	2.282578
2.670000	0.2	2.230053
2.673333	0.2	2.173728
2.676667	0.2	2.114331
2.680000	0.2	2.052841
2.683333	0.2	1.990481
2.686667	0.2	1.928269
2.690000	0.2	1.866705
2.693333	0.2	1.805933
2.696667	0.2	1.746242
2.700000	0.2	1.688187
2.703333	0.2	1.632215
2.706667	0.2	1.578726
2.710000	0.2	1.528437
2.713333	0.2	1.481836
2.716667	0.2	1.438283
2.720000	0.2	1.396338
2.723333	0.2	1.355037
2.726667	0.2	1.314792
2.730000	0.2	1.276947
2.733333	0.2	1.242251
2.736667	0.2	1.210185
2.740000	0.2	1.180032
2.743333	0.2	1.151731
2.746667	0.2	1.125372
2.750000	0.2	1.100708
2.753333	0.2	1.077166
2.756667	0.2	1.053930
2.760000	0.2	1.030358
2.763333	0.2	1.006260
2.766667	0.2	0.981668
2.770000	0.2	0.956702
2.773333	0.2	0.931624
2.776667	0.2	0.906802
2.780000	0.2	0.882501
2.783333	0.2	0.858698
2.786667	0.2	0.835348
2.790000	0.2	0.812758
2.793333	0.2	0.791229
2.796667	0.2	0.770471
2.800000	0.2	0.749988
2.803333	0.2	0.729693
2.806667	0.2	0.709815
2.810000	0.2	0.690644
2.813333	0.2	0.672453
2.816667	0.2	0.655313
2.820000	0.2	0.638902
2.823333	0.2	0.622814
2.826667	0.2	0.607131
2.830000	0.2	0.592227
2.833333	0.2	0.578141
2.836667	0.2	0.564677
2.840000	0.2	0.551844
2.843333	0.2	0.539815
2.846667	0.2	0.528828
2.850000	0.2	0.519382
2.853333	0.2	0.512101
2.856667	0.2	0.507192
2.860000	0.2	0.504290
2.863333	0.2	0.502854
2.866667	0.2	0.502593
2.870000	0.2	0.503849
2.873333	0.2	0.507578
2.876667	0.2	0.514566
2.880000	0.2	0.524690
2.883333	0.2	0.536906
2.886667	0.2	0.549641
2.890000	0.2	0.561463
2.893333	0.2	0.571563
2.896667	0.2	0.579604
2.900000	0.2	0.585475
2.903333	0.2	0.589211
2.906667	0.2	0.590619
2.910000	0.2	0.588721
2.913333	0.2	0.582136
2.916667	0.2	0.570434
2.920000	0.2	0.554582
2.923333	0.2	0.535957
2.926667	0.2	0.515545
2.930000	0.2	0.493959
2.933333	0.2	0.471765
2.936667	0.2	0.449766
2.940000	0.2	0.428823
2.943333	0.2	0.409373
2.946667	0.2	0.391340
2.950000	0.2	0.374324
2.953333	0.2	0.357891
2.956667	0.2	0.341952
2.960000	0.2	0.326815
2.963333	0.2	0.312903
2.966667	0.2	0.300591
2.970000	0.2	0.290300
2.973333	0.2	0.282577
2.976667	0.2	0.277699
2.980000	0.2	0.275185
2.983333	0.2	0.274301
2.986667	0.2	0.275143
2.990000	0.2	0.279057
2.993333	0.2	0.288201
2.996667	0.2	0.304994
3.000000	0.2	0.331862
3.003333	0.2	0.371229
3.006667	0.2	0.426109
3.010000	0.2	0.500837
3.013333	0.2	0.600501
3.016667	0.2	0.729705
3.020000	0.2	0.892404
3.023333	0.2	1.092344
3.026667	0.2	1.333219
3.030000	0.2	1.618595
3.033333	0.2	1.951321
3.036667	0.2	2.332180
3.040000	0.2	2.758672
