File Path	chrom://thermoelectronn/ChromeleonLocal/Hunter/Alex V/OA Runs/11-2022 OA Column/OA and AA (mM) Standards.seq/341.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	WH 4
Injection Number	244
Position	RA5
Comment	
Processing Method	New Processing Method
Instrument Method	Final-Optomized-OA-Column-SCFA-Method
Type	Unknown
Status	Finished
Injection Date	2/2/2023
Injection Time	7:49:31 PM
Injection Volume (µl)	6.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	32.000000
Data Points	9601
Detector	UV
Generating Data System	Chromeleon 7.2.4.8179
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-1.773254
Signal Max.	60.977232
Channel	UV_VIS_1
Driver Name	MWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:210 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
1.540000	0.2	0.080859
1.543333	0.2	0.083885
1.546667	0.2	0.086414
1.550000	0.2	0.087218
1.553333	0.2	0.085850
1.556667	0.2	0.082826
1.560000	0.2	0.079422
1.563333	0.2	0.077059
1.566667	0.2	0.076480
1.570000	0.2	0.077288
1.573333	0.2	0.078238
1.576667	0.2	0.078332
1.580000	0.2	0.077813
1.583333	0.2	0.077889
1.586667	0.2	0.079385
1.590000	0.2	0.081722
1.593333	0.2	0.083417
1.596667	0.2	0.083584
1.600000	0.2	0.082480
1.603333	0.2	0.080715
1.606667	0.2	0.078651
1.610000	0.2	0.076518
1.613333	0.2	0.074893
1.616667	0.2	0.074766
1.620000	0.2	0.076459
1.623333	0.2	0.078753
1.626667	0.2	0.079828
1.630000	0.2	0.079005
1.633333	0.2	0.077311
1.636667	0.2	0.076363
1.640000	0.2	0.076799
1.643333	0.2	0.078073
1.646667	0.2	0.079652
1.650000	0.2	0.081602
1.653333	0.2	0.083791
1.656667	0.2	0.085346
1.660000	0.2	0.085293
1.663333	0.2	0.083503
1.666667	0.2	0.080849
1.670000	0.2	0.078425
1.673333	0.2	0.076788
1.676667	0.2	0.076083
1.680000	0.2	0.076463
1.683333	0.2	0.078039
1.686667	0.2	0.080558
1.690000	0.2	0.083410
1.693333	0.2	0.085965
1.696667	0.2	0.087684
1.700000	0.2	0.088194
1.703333	0.2	0.087828
1.706667	0.2	0.087500
1.710000	0.2	0.087540
1.713333	0.2	0.087450
1.716667	0.2	0.086946
1.720000	0.2	0.086431
1.723333	0.2	0.086381
1.726667	0.2	0.086809
1.730000	0.2	0.087238
1.733333	0.2	0.086980
1.736667	0.2	0.085700
1.740000	0.2	0.083742
1.743333	0.2	0.081830
1.746667	0.2	0.080516
1.750000	0.2	0.079893
1.753333	0.2	0.079832
1.756667	0.2	0.080099
1.760000	0.2	0.080311
1.763333	0.2	0.080426
1.766667	0.2	0.080984
1.770000	0.2	0.082417
1.773333	0.2	0.084586
1.776667	0.2	0.087149
1.780000	0.2	0.089710
1.783333	0.2	0.091499
1.786667	0.2	0.091859
1.790000	0.2	0.091179
1.793333	0.2	0.090532
1.796667	0.2	0.090502
1.800000	0.2	0.090866
1.803333	0.2	0.091250
1.806667	0.2	0.091799
1.810000	0.2	0.093012
1.813333	0.2	0.094986
1.816667	0.2	0.097216
1.820000	0.2	0.099109
1.823333	0.2	0.100464
1.826667	0.2	0.101296
1.830000	0.2	0.101307
1.833333	0.2	0.100143
1.836667	0.2	0.098247
1.840000	0.2	0.096511
1.843333	0.2	0.095152
1.846667	0.2	0.093901
1.850000	0.2	0.092834
1.853333	0.2	0.092397
1.856667	0.2	0.092972
1.860000	0.2	0.094572
1.863333	0.2	0.096842
1.866667	0.2	0.099177
1.870000	0.2	0.100881
1.873333	0.2	0.101476
1.876667	0.2	0.100929
1.880000	0.2	0.099607
1.883333	0.2	0.098000
1.886667	0.2	0.096352
1.890000	0.2	0.094683
1.893333	0.2	0.093045
1.896667	0.2	0.091599
1.900000	0.2	0.090473
1.903333	0.2	0.089551
1.906667	0.2	0.088579
1.910000	0.2	0.087373
1.913333	0.2	0.085742
1.916667	0.2	0.083658
1.920000	0.2	0.081614
1.923333	0.2	0.080586
1.926667	0.2	0.081677
1.930000	0.2	0.085473
1.933333	0.2	0.091518
1.936667	0.2	0.098590
1.940000	0.2	0.105576
1.943333	0.2	0.112435
1.946667	0.2	0.120736
1.950000	0.2	0.133248
1.953333	0.2	0.153333
1.956667	0.2	0.185082
1.960000	0.2	0.233597
1.963333	0.2	0.304470
1.966667	0.2	0.402434
1.970000	0.2	0.529289
1.973333	0.2	0.681090
1.976667	0.2	0.845383
1.980000	0.2	1.000762
1.983333	0.2	1.120111
1.986667	0.2	1.176044
1.990000	0.2	1.146347
1.993333	0.2	1.018340
1.996667	0.2	0.791633
2.000000	0.2	0.479264
2.003333	0.2	0.106261
2.006667	0.2	-0.295047
2.010000	0.2	-0.690642
2.013333	0.2	-1.049538
2.016667	0.2	-1.347627
2.020000	0.2	-1.569912
2.023333	0.2	-1.710781
2.026667	0.2	-1.773254
2.030000	0.2	-1.767534
2.033333	0.2	-1.708831
2.036667	0.2	-1.614668
2.040000	0.2	-1.501923
2.043333	0.2	-1.384529
2.046667	0.2	-1.272324
2.050000	0.2	-1.170236
2.053333	0.2	-1.078200
2.056667	0.2	-0.992854
2.060000	0.2	-0.909752
2.063333	0.2	-0.824715
2.066667	0.2	-0.734933
2.070000	0.2	-0.639933
2.073333	0.2	-0.541386
2.076667	0.2	-0.441816
2.080000	0.2	-0.343673
2.083333	0.2	-0.249409
2.086667	0.2	-0.161693
2.090000	0.2	-0.083222
2.093333	0.2	-0.016167
2.096667	0.2	0.038658
2.100000	0.2	0.082255
2.103333	0.2	0.117092
2.106667	0.2	0.146162
2.110000	0.2	0.171901
2.113333	0.2	0.195628
2.116667	0.2	0.218037
2.120000	0.2	0.240090
2.123333	0.2	0.263079
2.126667	0.2	0.288244
2.130000	0.2	0.316566
2.133333	0.2	0.348280
2.136667	0.2	0.382689
2.140000	0.2	0.418461
2.143333	0.2	0.453990
2.146667	0.2	0.488145
2.150000	0.2	0.520488
2.153333	0.2	0.550330
2.156667	0.2	0.575975
2.160000	0.2	0.595178
2.163333	0.2	0.606387
2.166667	0.2	0.609516
2.170000	0.2	0.605632
2.173333	0.2	0.596061
2.176667	0.2	0.581943
2.180000	0.2	0.564841
2.183333	0.2	0.547334
2.186667	0.2	0.532224
2.190000	0.2	0.521131
2.193333	0.2	0.514494
2.196667	0.2	0.512572
2.200000	0.2	0.515187
2.203333	0.2	0.520875
2.206667	0.2	0.527525
2.210000	0.2	0.533769
2.213333	0.2	0.539496
2.216667	0.2	0.545196
2.220000	0.2	0.551019
2.223333	0.2	0.556443
2.226667	0.2	0.560269
2.230000	0.2	0.560968
2.233333	0.2	0.557787
2.236667	0.2	0.551618
2.240000	0.2	0.544437
2.243333	0.2	0.537794
2.246667	0.2	0.532279
2.250000	0.2	0.528634
2.253333	0.2	0.528557
2.256667	0.2	0.533846
2.260000	0.2	0.545456
2.263333	0.2	0.563700
2.266667	0.2	0.588454
2.270000	0.2	0.619003
2.273333	0.2	0.654339
2.276667	0.2	0.693284
2.280000	0.2	0.734088
2.283333	0.2	0.774250
2.286667	0.2	0.810927
2.290000	0.2	0.841673
2.293333	0.2	0.864693
2.296667	0.2	0.878601
2.300000	0.2	0.882429
2.303333	0.2	0.875926
2.306667	0.2	0.859637
2.310000	0.2	0.834618
2.313333	0.2	0.802283
2.316667	0.2	0.764480
2.320000	0.2	0.723233
2.323333	0.2	0.680398
2.326667	0.2	0.638022
2.330000	0.2	0.598581
2.333333	0.2	0.564079
2.336667	0.2	0.535065
2.340000	0.2	0.510823
2.343333	0.2	0.490231
2.346667	0.2	0.472213
2.350000	0.2	0.455834
2.353333	0.2	0.440432
2.356667	0.2	0.425791
2.360000	0.2	0.412200
2.363333	0.2	0.399908
2.366667	0.2	0.388459
2.370000	0.2	0.377065
2.373333	0.2	0.365566
2.376667	0.2	0.354585
2.380000	0.2	0.344643
2.383333	0.2	0.335699
2.386667	0.2	0.327881
2.390000	0.2	0.321710
2.393333	0.2	0.317246
2.396667	0.2	0.313986
2.400000	0.2	0.311898
2.403333	0.2	0.311485
2.406667	0.2	0.312552
2.410000	0.2	0.314114
2.413333	0.2	0.315733
2.416667	0.2	0.317954
2.420000	0.2	0.321056
2.423333	0.2	0.324060
2.426667	0.2	0.325561
2.430000	0.2	0.324826
2.433333	0.2	0.321796
2.436667	0.2	0.316821
2.440000	0.2	0.310367
2.443333	0.2	0.302748
2.446667	0.2	0.294261
2.450000	0.2	0.285047
2.453333	0.2	0.274746
2.456667	0.2	0.262899
2.460000	0.2	0.249785
2.463333	0.2	0.236740
2.466667	0.2	0.225415
2.470000	0.2	0.216410
2.473333	0.2	0.208874
2.476667	0.2	0.201879
2.480000	0.2	0.195778
2.483333	0.2	0.191748
2.486667	0.2	0.190548
2.490000	0.2	0.192243
2.493333	0.2	0.196510
2.496667	0.2	0.202668
2.500000	0.2	0.209848
2.503333	0.2	0.217230
2.506667	0.2	0.224113
2.510000	0.2	0.230374
2.513333	0.2	0.236775
2.516667	0.2	0.244123
2.520000	0.2	0.251989
2.523333	0.2	0.258823
2.526667	0.2	0.263427
2.530000	0.2	0.265520
2.533333	0.2	0.265272
2.536667	0.2	0.263265
2.540000	0.2	0.260446
2.543333	0.2	0.257870
2.546667	0.2	0.256591
2.550000	0.2	0.257253
2.553333	0.2	0.259962
2.556667	0.2	0.265018
2.560000	0.2	0.273196
2.563333	0.2	0.285187
2.566667	0.2	0.301581
2.570000	0.2	0.323333
2.573333	0.2	0.351410
2.576667	0.2	0.386008
2.580000	0.2	0.426458
2.583333	0.2	0.471690
2.586667	0.2	0.520614
2.590000	0.2	0.572331
2.593333	0.2	0.626037
2.596667	0.2	0.680801
2.600000	0.2	0.735742
2.603333	0.2	0.790103
2.606667	0.2	0.843210
2.610000	0.2	0.894829
2.613333	0.2	0.945049
2.616667	0.2	0.993709
2.620000	0.2	1.040381
2.623333	0.2	1.084254
2.626667	0.2	1.123753
2.630000	0.2	1.157131
2.633333	0.2	1.183492
2.636667	0.2	1.202950
2.640000	0.2	1.216208
2.643333	0.2	1.224202
2.646667	0.2	1.227615
2.650000	0.2	1.226559
2.653333	0.2	1.221239
2.656667	0.2	1.212481
2.660000	0.2	1.201097
2.663333	0.2	1.187285
2.666667	0.2	1.170746
2.670000	0.2	1.151081
2.673333	0.2	1.128253
2.676667	0.2	1.102880
2.680000	0.2	1.076088
2.683333	0.2	1.048927
2.686667	0.2	1.021892
2.690000	0.2	0.995174
2.693333	0.2	0.969080
2.696667	0.2	0.943859
2.700000	0.2	0.919390
2.703333	0.2	0.895215
2.706667	0.2	0.870954
2.710000	0.2	0.846859
2.713333	0.2	0.823755
2.716667	0.2	0.802123
2.720000	0.2	0.781613
2.723333	0.2	0.761775
2.726667	0.2	0.742754
2.730000	0.2	0.724924
2.733333	0.2	0.708544
2.736667	0.2	0.693864
2.740000	0.2	0.680947
2.743333	0.2	0.669397
2.746667	0.2	0.658627
2.750000	0.2	0.648517
2.753333	0.2	0.639435
2.756667	0.2	0.631507
2.760000	0.2	0.624446
2.763333	0.2	0.618138
2.766667	0.2	0.612773
2.770000	0.2	0.608369
2.773333	0.2	0.604626
2.776667	0.2	0.601439
2.780000	0.2	0.599215
2.783333	0.2	0.598601
2.786667	0.2	0.600180
2.790000	0.2	0.604209
2.793333	0.2	0.610603
2.796667	0.2	0.619262
2.800000	0.2	0.630041
2.803333	0.2	0.642643
2.806667	0.2	0.656674
2.810000	0.2	0.671675
2.813333	0.2	0.687562
2.816667	0.2	0.704938
2.820000	0.2	0.724401
2.823333	0.2	0.745656
2.826667	0.2	0.767560
2.830000	0.2	0.788870
2.833333	0.2	0.808861
2.836667	0.2	0.827543
2.840000	0.2	0.845566
2.843333	0.2	0.863649
2.846667	0.2	0.881927
2.850000	0.2	0.899970
2.853333	0.2	0.917312
2.856667	0.2	0.933963
2.860000	0.2	0.950336
2.863333	0.2	0.966522
2.866667	0.2	0.981930
2.870000	0.2	0.995844
2.873333	0.2	1.008330
2.876667	0.2	1.020329
2.880000	0.2	1.032692
2.883333	0.2	1.045388
2.886667	0.2	1.057759
2.890000	0.2	1.069146
2.893333	0.2	1.078925
2.896667	0.2	1.086536
2.900000	0.2	1.091704
2.903333	0.2	1.094223
2.906667	0.2	1.093892
2.910000	0.2	1.090890
2.913333	0.2	1.085990
2.916667	0.2	1.080130
2.920000	0.2	1.073592
2.923333	0.2	1.065826
2.926667	0.2	1.055951
2.930000	0.2	1.043364
2.933333	0.2	1.028265
2.936667	0.2	1.011574
2.940000	0.2	0.994202
2.943333	0.2	0.976571
2.946667	0.2	0.958655
2.950000	0.2	0.940214
2.953333	0.2	0.920998
2.956667	0.2	0.900818
2.960000	0.2	0.879501
2.963333	0.2	0.857180
2.966667	0.2	0.834677
2.970000	0.2	0.813042
2.973333	0.2	0.792719
2.976667	0.2	0.773451
2.980000	0.2	0.754698
2.983333	0.2	0.736311
2.986667	0.2	0.719390
2.990000	0.2	0.706250
2.993333	0.2	0.699232
2.996667	0.2	0.700263
3.000000	0.2	0.711681
3.003333	0.2	0.736791
3.006667	0.2	0.779902
3.010000	0.2	0.846109
3.013333	0.2	0.941092
3.016667	0.2	1.071396
3.020000	0.2	1.244527
3.023333	0.2	1.468195
3.026667	0.2	1.749305
3.030000	0.2	2.093541
3.033333	0.2	2.505225
3.036667	0.2	2.986587
3.040000	0.2	3.536736
3.043333	0.2	4.151200
