Estimate,SE,t,p,term,gene,padj
0.046299755226570816,0.1762889120931288,0.2626356625430411,0.7961831382006852,ETRUE,STM0466,0.9962820938216866
0.033774361125293265,0.17628891209312889,0.19158528306902897,0.8504772868954942,MTRUE,STM0466,0.9904478043581131
-0.019236354982956325,0.24931017037810116,-0.07715832432260053,0.9394542331154321,ETRUE:MTRUE,STM0466,0.9972217584202876
-0.04178340967214603,0.04702794486375191,-0.8884804512125671,0.3874447697713498,(Intercept),STM0468,0.7929209244116926
0.05763687808212803,0.06650755743685206,0.8666214833833491,0.3989595298986084,ETRUE,STM0468,0.9962820938216866
0.1353667644585339,0.0665075574368521,2.035359133239295,0.05872720601569268,MTRUE,STM0468,0.5996461281539038
-0.17285384966002462,0.09405588972750381,-1.837778050484793,0.0847365614525485,ETRUE:MTRUE,STM0468,0.8180460651611294
-0.025349360788587537,0.09755993404941744,-0.25983372206614264,0.798305922048351,(Intercept),STM0471,0.9615205826017387
0.037996525277621235,0.1379705818769108,0.2753958471489197,0.7865370027988368,ETRUE,STM0471,0.9962820938216866
0.047138276369743715,0.13797058187691086,0.341654544965228,0.7370569139601016,MTRUE,STM0471,0.9883797477890854
0.013906081443861048,0.19511986809883486,0.07126942827173881,0.9440665731993181,ETRUE:MTRUE,STM0471,0.9972217584202876
0.021602782069531735,0.0832766409141386,0.2594098637072193,0.7986271850871207,(Intercept),STM0472,0.9615205826017387
-0.11826285890139307,0.11777095500964894,-1.0041767844347005,0.3302393086081593,ETRUE,STM0472,0.9962820938216866
-0.021235790528296463,0.117770955009649,-0.18031432730214855,0.8591698525266963,MTRUE,STM0472,0.9904478043581131
0.148986694898735,0.16655328182827717,0.8945287253621698,0.38429826747991447,ETRUE:MTRUE,STM0472,0.9749490062239521
-0.36237659465379873,0.3935751141908343,-0.9207304567485732,0.3708658363330106,(Intercept),STM0474,0.78322158339912
-0.15601171594228255,0.5565992643012173,-0.28029450620662877,0.7828432552764513,ETRUE,STM0474,0.9962820938216866
0.31120865768490624,0.5565992643012175,0.5591251689410929,0.5838184108530065,MTRUE,STM0474,0.9780326396017354
0.6714860037216986,0.7871502283816686,0.8530595298209234,0.40621603514709737,ETRUE:MTRUE,STM0474,0.9814283851832423
-0.01897918618596072,0.042269892684056155,-0.44900010340266394,0.6594534708191503,(Intercept),STM0475,0.9198663345414474
0.10597904376770352,0.059778655513847465,1.7728576003713221,0.09528745619858192,ETRUE,STM0475,0.9267684096026462
-0.010466379063674482,0.05977865551384749,-0.17508555476377327,0.8632089055814048,MTRUE,STM0475,0.9907328254051173
0.04577454259045055,0.08453978536811231,0.5414556281534673,0.595653370570089,ETRUE:MTRUE,STM0475,0.9832598879686079
0.07488143956081786,0.08833728865498826,0.8476764535220929,0.40912012825037625,(Intercept),STM0476,0.806865724272332
0.08110645275106083,0.1249277916791513,0.6492266585433957,0.5254026576609574,ETRUE,STM0476,0.9962820938216866
0.06405402927355096,0.12492779167915136,0.5127284202546314,0.615146964868052,MTRUE,STM0476,0.9819884128601749
-0.02784703215577316,0.1766745773099765,-0.15761765263439909,0.8767300843909964,ETRUE:MTRUE,STM0476,0.9972217584202876
-0.003316790932573182,0.10107275782423206,-0.03281587446482029,0.9742273083222934,(Intercept),STM0477,0.9975123362351832
0.013678406957943891,0.1429384649014803,0.09569437427057631,0.924951618775656,ETRUE,STM0477,0.9976799298209721
-0.11543048747838194,0.14293846490148038,-0.8075537089190221,0.43119008877181875,MTRUE,STM0477,0.9573219732359449
0.14631067768624548,0.2021455156484641,0.7237888865201603,0.47964491645319773,ETRUE:MTRUE,STM0477,0.9832598879686079
-0.021420699633117043,0.03513728230467981,-0.6096288109983992,0.5506677873626501,(Intercept),STM0478,0.8797797682886623
0.041241943204287236,0.04969162118021034,0.8299576915536783,0.4187744523818605,ETRUE,STM0478,0.9962820938216866
0.09208547707274022,0.04969162118021036,1.8531389172992643,0.08239664410615899,MTRUE,STM0478,0.6832183389571559
-0.1374996845070608,0.07027456460935962,-1.956606707866358,0.06807948616157669,ETRUE:MTRUE,STM0478,0.7842644729441796
-0.015359831463028257,0.05167675481116835,-0.2972290252968574,0.7701158941638468,(Intercept),STM0479,0.9522531360011598
0.11237102080184451,0.07308196751338336,1.537602566341228,0.14368539830214744,ETRUE,STM0479,0.9775361909290138
0.16408190913442494,0.07308196751338339,2.245176405580171,0.039241355339196295,MTRUE,STM0479,0.49907009554180226
-0.20421191677816988,0.1033535096223367,-1.9758585608208095,0.06567670254562383,ETRUE:MTRUE,STM0479,0.7794011409079812
0.0667935413519953,0.13433647454729786,0.4972107655577808,0.6258034348073791,(Intercept),STM0481,0.9076977981630104
0.10367192409027917,0.18998046422617665,0.5456978143123973,0.5928010514987159,ETRUE,STM0481,0.9962820938216866
0.5432201238593113,0.18998046422617673,2.85934728116357,0.011359053646678033,MTRUE,STM0481,0.2380110623830638
-0.6147879402209531,0.2686729490945957,-2.2882390739102485,0.03606930383354053,ETRUE:MTRUE,STM0481,0.6532960643319841
0.03361923859772884,0.15550018494990453,0.21620063415718452,0.8315636734819584,(Intercept),STM0482,0.9710694213358396
-0.1582983762192701,0.2199104705076796,-0.7198310105645565,0.482012632194059,ETRUE,STM0482,0.9962820938216866
-0.21225749456240026,0.21991047050767967,-0.9651995835959427,0.34880796431326777,MTRUE,STM0482,0.9353156917047833
-0.052558860363361916,0.31100036989980906,-0.16899935000171903,0.8679152296755557,ETRUE:MTRUE,STM0482,0.9972217584202876
-0.49454272337281713,0.12163751230337076,-4.065708957771184,8.989607104770385e-4,(Intercept),STM0486,0.010429119353573485
0.11815943568032103,0.1720214195927511,0.6868879233763759,0.5019883877922997,ETRUE,STM0486,0.9962820938216866
0.19932547005951176,0.17202141959275116,1.1587247130700413,0.26357100863437805,MTRUE,STM0486,0.9094839285194872
-0.018256877132393524,0.2432750246067415,-0.0750462451371903,0.9411082225794726,ETRUE:MTRUE,STM0486,0.9972217584202876
0.15946441490000524,0.04546111179402746,3.5077104058188735,0.002915676526916581,(Intercept),STM0487,0.031083038049711298
-0.13365205587900844,0.06429172085967308,-2.0788377428988927,0.05407913474750845,ETRUE,STM0487,0.7249418377214345
-0.14366774870610605,0.06429172085967311,-2.234622853223726,0.040057383843488635,MTRUE,STM0487,0.500650076620173
0.1494240396386908,0.09092222358805492,1.6434270274305265,0.11979783246124555,ETRUE:MTRUE,STM0487,0.8714801336832412
0.11030134929021629,0.09418461505905378,1.1711185443722132,0.25869750039060935,(Intercept),STM0490,0.6942800911701531
-0.18698821184097938,0.13319715998340304,-1.4038453362239778,0.17947669872512304,ETRUE,STM0490,0.9962820938216866
0.023175711739381512,0.1331971599834031,0.17399553971172735,0.8640514039119195,MTRUE,STM0490,0.9907328254051173
-0.06518549459782859,0.18836923011810752,-0.3460517121451167,0.7338123785561446,ETRUE:MTRUE,STM0490,0.9955953854296913
-0.048806908026363734,0.04103372608797201,-1.1894339773513825,0.25162122911067947,(Intercept),STM0491,0.688220057994081
0.04017124351813147,0.05803045194831269,0.6922441954081576,0.49870809649461845,ETRUE,STM0491,0.9962820938216866
0.028747895949062567,0.05803045194831272,0.4953932803188936,0.6270572477785221,MTRUE,STM0491,0.9824061804840245
-0.10621226461537234,0.08206745217594402,-1.2942069212489302,0.21396305574502822,ETRUE:MTRUE,STM0491,0.939897641833182
0.07164473354304438,0.09756530922173662,0.7343259004101287,0.47337537938041263,(Intercept),STM0492,0.8387716135008997
-0.03778557032171463,0.1379781835185047,-0.2738517739411107,0.7877023810761412,ETRUE,STM0492,0.9962820938216866
0.09528787713576035,0.13797818351850472,0.6906010407288844,0.4997130686600326,MTRUE,STM0492,0.9704493401220546
-0.22431809261599964,0.1951306184434732,-1.14957916089925,0.26721150906688057,ETRUE:MTRUE,STM0492,0.9402726500089688
0.007247791789627198,0.11793102792786186,0.06145788701223443,0.9517557177221095,(Intercept),STM0493,0.9973418375609725
-0.04412542621494392,0.16677965912018244,-0.26457318864734497,0.7947162102556262,ETRUE,STM0493,0.9962820938216866
-0.012600498909997305,0.16677965912018253,-0.07555177277894123,0.9407123133929294,MTRUE,STM0493,0.9932288808139552
0.11104033950803736,0.23586205585572373,0.470785091333048,0.644148534331972,ETRUE:MTRUE,STM0493,0.9832598879686079
0.14951258805733855,0.05834835304039699,2.562413166209246,0.020872477868154837,(Intercept),STM0494,0.1576538221956376
-0.06802708093254389,0.08251703221186282,-0.8244004796232138,0.4218324272909997,ETRUE,STM0494,0.9962820938216866
-0.07287839626132976,0.08251703221186285,-0.8831921641851364,0.39020997043142136,MTRUE,STM0494,0.9428635847981606
0.08453486263384284,0.11669670608079397,0.7243980183580834,0.4792811345231721,ETRUE:MTRUE,STM0494,0.9832598879686079
-0.09910482825082817,0.1510396514457688,-0.6561510656452489,0.5210521541600498,(Intercept),STM0495,0.859941955959171
0.10563201304401308,0.21360232353071126,0.49452651683737675,0.6276556108905407,ETRUE,STM0495,0.9962820938216866
-0.03596630982706108,0.21360232353071135,-0.16837976868678542,0.8683946289440365,MTRUE,STM0495,0.9907328254051173
0.30958282458825914,0.3020793028915376,1.0248395756508206,0.320684726874088,ETRUE:MTRUE,STM0495,0.9656804896047753
0.1268273543579339,0.078687446420185575,1.611786379248915,0.12655647094795752,(Intercept),STM0496,0.5187938474194563
-0.07294895333298959,0.11128085391593266,-0.6555391225529148,0.5214358087245978,ETRUE,STM0496,0.9962820938216866
0.03490018940396701,0.1112808539159327,0.31362258803596543,0.7578593712003066,MTRUE,STM0496,0.9883797477890854
0.05546380189540571,0.15737489284037115,0.35243107013050595,0.729114509056273,ETRUE:MTRUE,STM0496,0.9955953854296913
-0.10982405027655381,0.19248907120818723,-0.5705469385208536,0.5762325267606352,(Intercept),STM0497,0.8875196365147762
-0.46341206058064954,0.27222065511121873,-1.702339818377549,0.10803702701668963,ETRUE,STM0497,0.9572948842556537
-0.05636425049921374,0.2722206551112189,-0.20705354072484128,0.8385801916527056,MTRUE,STM0497,0.9904478043581131
0.7477178422435722,0.3849781424163744,1.942234531940973,0.0699245460841801,ETRUE:MTRUE,STM0497,0.7858544203038278
-0.010843695585243743,0.08540119741111918,-0.1269735778181478,0.9005433452539005,(Intercept),STM0498,0.9854114827614242
-0.05630437615510056,0.12077553162170675,-0.4661902572406569,0.647363186309182,ETRUE,STM0498,0.9962820938216866
0.20468541999145334,0.1207755316217068,1.6947590065889269,0.10949211027490616,MTRUE,STM0498,0.7290014188243964
-0.12428676491048056,0.17080239482223833,-0.7276640648969316,0.47733342370080567,ETRUE:MTRUE,STM0498,0.9832598879686079
0.10844431796095948,0.11322337089740665,0.9577909322203669,0.35241822711180804,(Intercept),STM0499,0.7722745100289621
0.02394216596588547,0.16012202670071163,0.14952449990304217,0.8830083232547143,ETRUE,STM0499,0.9962820938216866
-0.015708950673644816,0.16012202670071168,-0.09810611942232553,0.9230665631304632,MTRUE,STM0499,0.9907328254051173
0.09995448022476604,0.22644674179481328,0.44140392320299426,0.6648275534857002,ETRUE:MTRUE,STM0499,0.9848790305977434
-0.019762218845878102,0.1477486689630006,-0.1337556472392112,0.8952637454865116,(Intercept),STM0500,0.984263331210008
0.0010413955611106637,0.20894817147004818,0.004983989827639833,0.9960849812666003,ETRUE,STM0500,0.9991683051055259
0.09883294920047217,0.20894817147004827,0.47300222110170226,0.6425999795758943,MTRUE,STM0500,0.9856942752930935
0.01174897419696271,0.2954973379260012,0.039760000138833414,0.9687763676836045,ETRUE:MTRUE,STM0500,0.9972217584202876
-0.06426123962664644,0.10530713726156557,-0.6102268212555443,0.550281402911434,(Intercept),STM0501,0.8797797682886623
0.3619933146699589,0.1489267817299911,2.430679764008223,0.027203460450597964,ETRUE,STM0501,0.4780806168298157
-0.06268788146468385,0.14892678172999116,-0.4209308811785036,0.679405291648915,MTRUE,STM0501,0.9883797477890854
-0.1750198893974672,0.2106142745231311,-0.83099728066269,0.4182039870584131,ETRUE:MTRUE,STM0501,0.9821731531558455
-0.10194007489858559,0.16195793112174908,-0.6294231729964116,0.5379565257075349,(Intercept),STM0502,0.872029984594406
0.183391214039532,0.22904310272626507,0.8006842897980965,0.43504335919402526,ETRUE,STM0502,0.9962820938216866
-0.05131399342366301,0.22904310272626516,-0.2240364054314684,0.8255646949333209,MTRUE,STM0502,0.9904478043581131
-0.10259359562343506,0.32391586224349816,-0.31672914970219057,0.7555441599806899,ETRUE:MTRUE,STM0502,0.9955953854296913
-0.2240956579879163,0.11458537121865653,-1.9557091416171068,0.06819341758495938,(Intercept),STM0503,0.36024796492054434
0.15173571340259745,0.1620481860269797,0.9363616904501152,0.36300622515151004,ETRUE,STM0503,0.9962820938216866
0.2010896707543253,0.1620481860269798,1.2409251574148779,0.2325208256749185,MTRUE,STM0503,0.8991818422069288
-0.17673509346689298,0.22917074243731303,-0.7711939647585546,0.45183141672190286,ETRUE:MTRUE,STM0503,0.9832598879686079
-0.08327027181262157,0.1329524809811141,-0.6263160431316067,0.5399410949793486,(Intercept),STM0504,0.8740496521553522
0.00511602176972452,0.18802320175464246,0.027209523728888428,0.9786291097899633,ETRUE,STM0504,0.9991683051055259
0.09740805993515649,0.18802320175464254,0.5180640422359543,0.611503120313142,MTRUE,STM0504,0.9810132704936521
0.046748686078884535,0.2659049619622281,0.1758097544848569,0.8626492487474634,ETRUE:MTRUE,STM0504,0.9972217584202876
-0.1466245973838498,0.082590040592178,-1.775330249658897,0.09486536526764303,(Intercept),STM0505,0.45083272650620176
0.16286123380500195,0.11679995552240253,1.394360409441806,0.18227005575190663,ETRUE,STM0505,0.9962820938216866
0.17440725802701276,0.11679995552240259,1.4932133941914123,0.15483812355770601,MTRUE,STM0505,0.8071590875621973
-0.4051157195086918,0.16518008118435598,-2.452570047211357,0.026038462021331178,ETRUE:MTRUE,STM0505,0.5712708065255616
-0.023339627184461333,0.07818587557609061,-0.2985146231654997,0.769152399904014,(Intercept),STM0506,0.9522531360011598
0.029247851239017908,0.11057152562572263,0.26451521830330865,0.7947600888942338,ETRUE,STM0506,0.9962820938216866
0.009023672496137218,0.11057152562572267,0.0816093695467471,0.9359695236156114,MTRUE,STM0506,0.9932288808139552
0.038466653189046525,0.1563717511521812,0.24599489937035193,0.8088140583604178,ETRUE:MTRUE,STM0506,0.9972217584202876
-0.029422084994806908,0.052796293739938625,-0.5572755758147108,0.5850516196965748,(Intercept),STM0508,0.8927787598931984
0.03014661297387009,0.07466523465005492,0.4037570244728068,0.69173634991052,ETRUE,STM0508,0.9962820938216866
0.07434287315693872,0.07466523465005495,0.9956825757713467,0.334225115427484,MTRUE,STM0508,0.9264184409844772
-0.00630693025039509,0.10559258747987725,-0.059728910910503065,0.9531112208982665,ETRUE:MTRUE,STM0508,0.9972217584202876
0.012614110318426129,0.05511350499297217,0.22887512452772918,0.8218657681118752,(Intercept),STM0509,0.9670057404082208
0.05624286257319143,0.07794226623097851,0.7215964494349979,0.48095563578338074,ETRUE,STM0509,0.9962820938216866
0.07041673154123752,0.07794226623097854,0.9034473200017124,0.3796898797736502,MTRUE,STM0509,0.9428635847981606
-0.07190432144002373,0.11022700998594433,-0.6523294195242406,0.5234507224263141,ETRUE:MTRUE,STM0509,0.9832598879686079
0.0031216593280087497,0.10809782007363378,0.02887809694850781,0.977318955698649,(Intercept),STM0510,0.9975123362351832
-0.24970353898525688,0.15287340321109943,-1.633400799225009,0.12190522797299645,ETRUE,STM0510,0.9703218818478416
-0.05292115553269196,0.15287340321109952,-0.3461763421307126,0.7337204934438912,MTRUE,STM0510,0.9883797477890854
0.2182324154983447,0.21619564014726753,1.0094209825401186,0.32779542669909956,ETRUE:MTRUE,STM0510,0.9681292309139333
0.0637746369773735,0.11448886651707646,0.5570378930064895,0.5852101899356261,(Intercept),STM0511,0.8927787598931984
-0.07469711958773315,0.16191170776917244,-0.46134477004111546,0.6507610284205171,ETRUE,STM0511,0.9962820938216866
-0.08122159127275613,0.1619117077691725,-0.5016412487511325,0.6227519865769967,MTRUE,STM0511,0.9824061804840245
0.09873313155934332,0.22897773303415292,0.4311909732489879,0.6720827446779498,ETRUE:MTRUE,STM0511,0.9895867870620995
-0.03862849252253978,0.06335803575476213,-0.6096857653866957,0.5506309818732922,(Intercept),STM0512,0.8797797682886623
0.061783241882446875,0.08960179344970405,0.6895313085125635,0.5003679618903503,ETRUE,STM0512,0.9962820938216866
0.23194374122426642,0.08960179344970409,2.58860601216049,0.01979339454517563,MTRUE,STM0512,0.32988990908626054
-0.24280610985226336,0.12671607150952424,-1.9161429719198133,0.07338924931628482,ETRUE:MTRUE,STM0512,0.8016364156086496
0.13315142949046643,0.12002577075038917,1.109357004400113,0.28367237805184814,(Intercept),STM0513,0.7239661697225456
-0.18131906473457138,0.16974207282948425,-1.068203431901747,0.3012811607201875,ETRUE,STM0513,0.9962820938216866
0.1323692827928097,0.16974207282948434,0.7798260065186211,0.44687625313894475,MTRUE,STM0513,0.9589979054160079
-0.1222083206362462,0.24005154150077834,-0.5090920052927465,0.6176363578433249,ETRUE:MTRUE,STM0513,0.9832598879686079
0.10720029633192385,0.10080139873439903,1.0634802460865176,0.3033521563645901,(Intercept),STM0514,0.7343173566497657
-0.0535213125306725,0.1425547051963652,-0.3754440266068269,0.7122610347335654,ETRUE,STM0514,0.9962820938216866
-0.061593523666062695,0.14255470519636526,-0.4320693840390556,0.6714573983805202,MTRUE,STM0514,0.9883797477890854
-0.12267782383886214,0.20160279746879806,-0.6085125076592696,0.5513894410320768,ETRUE:MTRUE,STM0514,0.9832598879686079
0.17889247644194503,0.12845769503266188,1.392617829523249,0.18278707614194956,(Intercept),STM0515,0.605311679387986
-0.045927971581803,0.18166661450637736,-0.25281459505698395,0.8036308429877126,ETRUE,STM0515,0.9962820938216866
-0.21693665913875784,0.18166661450637742,-1.194147090417333,0.2498244281344273,MTRUE,STM0515,0.9079572528600264
0.3488617117781526,0.25691539006532377,1.3578856124167977,0.19334241504571983,ETRUE:MTRUE,STM0515,0.9317031938528789
-0.08915158474858959,0.08716284129414083,-1.0228164137942397,0.321611421056799,(Intercept),STM0516,0.7452483973574652
0.001822238586922677,0.12326687229314758,0.014782873557374876,0.988388170145104,ETRUE,STM0516,0.9991683051055259
-0.04130869361583158,0.12326687229314763,-0.33511593867323197,0.7418910492352835,MTRUE,STM0516,0.9883797477890854
0.175076757071026,0.17432568258828163,1.0043084557111315,0.3301777898329079,ETRUE:MTRUE,STM0516,0.9681292309139333
-0.046467431698584576,0.05574526978056024,-0.8335672583790943,0.4167958881312931,(Intercept),STM0517,0.8098661208900331
0.042708754184494574,0.07883571656181533,0.5417437177856627,0.5954594507116309,ETRUE,STM0517,0.9962820938216866
0.14891133444289428,0.07883571656181536,1.8888816000820186,0.07717278589306277,MTRUE,STM0517,0.6568019607395112
-0.17047858126506746,0.11149053956112048,-1.5290856240910826,0.1457714600875789,ETRUE:MTRUE,STM0517,0.8988785993741639
-0.07007720896997495,0.18300139843434743,-0.38293264187877485,0.7068093119448637,(Intercept),STM0518,0.9367645023464656
0.03131013580040247,0.25880305959909655,0.12098054732777884,0.9052127325523557,ETRUE,STM0518,0.9962820938216866
-0.011770028762610027,0.25880305959909666,-0.045478707944344214,0.9642885332022396,MTRUE,STM0518,0.9980974685847699
-0.18522849139922104,0.36600279686869486,-0.5060849069567973,0.6196985817994201,ETRUE:MTRUE,STM0518,0.9832598879686079
-0.03268966840498217,0.18263746544164958,-0.17898665164856944,0.8601950600263345,(Intercept),STM0519,0.9764007960344163
-0.06507660567615033,0.25828838062502824,-0.25195328383983984,0.8042849542379621,ETRUE,STM0519,0.9962820938216866
-0.5100985659827176,0.25828838062502835,-1.9749187506938464,0.06579219849179463,MTRUE,STM0519,0.6291751028731694
0.35568519550896466,0.36527493088329915,0.973746527441276,0.3446750917276272,ETRUE:MTRUE,STM0519,0.9695693943209799
-0.04563400944332471,0.08152191477312416,-0.5597759764392722,0.5833848033358203,(Intercept),STM0520,0.8919971396367763
0.01524704415960868,0.11528939750277574,0.13225018509825753,0.8964352643654486,ETRUE,STM0520,0.9962820938216866
0.1070198420802843,0.11528939750277578,0.9282713276188959,0.36705981882166383,MTRUE,STM0520,0.9428635847981606
-0.1088122220347745,0.16304382954624833,-0.667380190575745,0.5140404789587161,ETRUE:MTRUE,STM0520,0.9832598879686079
-0.4650586446978779,0.3763793530842422,-1.2356114672256937,0.23443831124351577,(Intercept),STM0521,0.6711754427529103
0.34393652912807116,0.5322807857289469,0.6461561986631879,0.5273382837494287,ETRUE,STM0521,0.9962820938216866
0.42640602793012383,0.5322807857289472,0.8010922794182207,0.43481389819678473,MTRUE,STM0521,0.9573219732359449
0.05092927183678351,0.7527587061684844,0.06765683534370759,0.9468970806689798,ETRUE:MTRUE,STM0521,0.9972217584202876
0.21947380904131908,0.23869620461221036,0.9194692031148116,0.37150502669175733,(Intercept),STM0522,0.78322158339912
-0.5329051237943064,0.3375674098495711,-1.5786628336893747,0.13397756361080232,ETRUE,STM0522,0.9775361909290138
-0.388637326606588,0.33756740984957123,-1.1512880546726203,0.2665283982799723,MTRUE,STM0522,0.9094839285194872
0.7174850604262824,0.47739240922442067,1.5029251545744517,0.15233826636439216,ETRUE:MTRUE,STM0522,0.8998350176266092
-0.05370532145089755,0.05716326896985956,-0.9395075267513956,0.36143835619332676,(Intercept),STM0523,0.7766986467834807
0.06968191971026973,0.08084107024675646,0.861961865393111,0.40144302906355567,ETRUE,STM0523,0.9962820938216866
0.04703291779006711,0.0808410702467565,0.5817948432214646,0.5688122501281281,MTRUE,STM0523,0.976041438533904
-0.04768346136186261,0.11432653793971911,-0.41708130256690396,0.6821613332833305,ETRUE:MTRUE,STM0523,0.994118527568072
-0.0032795026305802097,0.10459254488837254,-0.03135503236947043,0.975374205091929,(Intercept),STM0524,0.9975123362351832
-0.06115088524613318,0.14791619550425314,-0.41341575232966876,0.6847899498840032,ETRUE,STM0524,0.9962820938216866
-0.09593088950485197,0.1479161955042532,-0.6485489244623897,0.5258295601878311,MTRUE,STM0524,0.9738798047675735
0.23970500936529582,0.20918508977674505,1.1458991155685305,0.2686870426790933,ETRUE:MTRUE,STM0524,0.9402726500089688
0.045651324413485496,0.09598360586446518,0.47561585129389705,0.6407766736405938,(Intercept),STM0525,0.9153952480579911
-0.19829409998914257,0.13574131717900037,-1.4608234553054664,0.1634231537650426,ETRUE,STM0525,0.9909897320288416
-0.021507826895692358,0.13574131717900043,-0.15844716511281712,0.8760870651332028,MTRUE,STM0525,0.9907328254051173
-0.035199758401717546,0.19196721172893036,-0.1833633883864594,0.8568164098427231,ETRUE:MTRUE,STM0525,0.9972217584202876
-0.019447704031965753,0.07415880262392524,-0.26224404040865,0.796479736903159,(Intercept),STM0526,0.9615205826017387
0.07406737229391176,0.10487638444010453,0.7062349897865905,0.49019903106904494,ETRUE,STM0526,0.9962820938216866
0.06257732763428146,0.10487638444010457,0.5966770114011671,0.5590719190993065,MTRUE,STM0526,0.976041438533904
-0.13087362698470584,0.14831760524785048,-0.8823876758662981,0.3906317801685072,ETRUE:MTRUE,STM0526,0.9769562353827875
0.09281823405866388,0.12332847066276895,0.7526099493479274,0.4626143590069066,(Intercept),STM0527,0.8331600630055339
0.0610770682444782,0.17441279583802016,0.35018685384300247,0.7307659293935446,ETRUE,STM0527,0.9962820938216866
-0.08871851680304113,0.17441279583802025,-0.5086697703386128,0.6179257216529219,MTRUE,STM0527,0.9822755653313244
0.04173130364110978,0.2466569413255379,0.1691876312778597,0.8677695581155505,ETRUE:MTRUE,STM0527,0.9972217584202876
0.1002381540242884,0.105341613571382,0.9515532430720233,0.3554779084121028,(Intercept),STM0528,0.7728149965770013
-0.15716810919113125,0.14897553859491408,-1.0549927234597483,0.307099732201326,ETRUE,STM0528,0.9962820938216866
-0.09683487059477928,0.14897553859491414,-0.6500051720442991,0.5249125144310326,MTRUE,STM0528,0.9738798047675735
0.19587390041120864,0.210683227142764,0.929708088620077,0.3663376943531227,ETRUE:MTRUE,STM0528,0.970786677885297
-0.13733409834251847,0.11810088944694914,-1.1628540562703287,0.26193960871101185,(Intercept),STM0529,0.6967499706609777
0.10177833778440372,0.16701987958420098,0.6093785843803907,0.5508295063942422,ETRUE,STM0529,0.9962820938216866
0.11999933715113618,0.16701987958420106,0.7184733784378042,0.48282640920302633,MTRUE,STM0529,0.9653507315249045
-0.1436844322517835,0.2362017788938983,-0.6083122359392834,0.5515189640532454,ETRUE:MTRUE,STM0529,0.9832598879686079
0.005742930021042407,0.07191739926050754,0.07985452866892058,0.9373432266347748,(Intercept),STM0530,0.994584856459963
-0.011403233564477342,0.10170656140481053,-0.11211895680053922,0.9121236559819654,ETRUE,STM0530,0.9972402151943263
0.11263826173517448,0.10170656140481057,1.107482744273044,0.28445740506933287,MTRUE,STM0530,0.9126252410052474
0.05625589624854397,0.14383479852101508,0.3911146456003459,0.7008715986453712,ETRUE:MTRUE,STM0530,0.9955953854296913
-0.06584433298962886,0.0988311778600262,-0.6662303780582648,0.5147559642925983,(Intercept),STM0531,0.8598650397260699
0.19435353095928543,0.13976839211495656,1.3905399355201407,0.18340513972084266,ETRUE,STM0531,0.9962820938216866
0.03624673155324078,0.13976839211495662,0.2593342529363047,0.7986844981288594,MTRUE,STM0531,0.9895694505590992
0.0958448277794449,0.19766235572005236,0.4848916599738859,0.6343249577526755,ETRUE:MTRUE,STM0531,0.9832598879686079
4.418549513675854e-4,0.10442178463690009,0.004231444165640554,0.9966761161047192,(Intercept),STM0532,0.9988723262150261
0.052283212641985155,0.14767470404070657,0.3540431178218124,0.7279291229442572,ETRUE,STM0532,0.9962820938216866
-0.023038582286093137,0.14767470404070662,-0.15600899582465078,0.8779773324623303,MTRUE,STM0532,0.9907328254051173
0.04435697243177491,0.20884356927380018,0.2123932883641803,0.8344824476514661,ETRUE:MTRUE,STM0532,0.9972217584202876
-3.7168930758282954,0.1958513072486276,-18.97813769049704,2.1446683969768502e-12,(Intercept),STM0533,9.284844889350997e-11
0.3612895021847619,0.27697557491950914,1.3044092508509277,0.21054666113730874,ETRUE,STM0533,0.9962820938216866
0.4318905391806935,0.27697557491950925,1.5593091170808235,0.13848199162312083,MTRUE,STM0533,0.7660920496556319
-0.6403721028602272,0.3917026144972552,-1.6348425544264895,0.12160024652778978,ETRUE:MTRUE,STM0533,0.8755515275942376
-3.4050445818380717,0.2785932552666931,-12.222279317489127,1.576346683508856e-9,(Intercept),STM0534,4.239417217012454e-8
-0.009400035155925211,0.393990359983827,-0.02385854099656417,0.9812604691269913,ETRUE,STM0534,0.9991683051055259
0.23850366287905664,0.39399035998382714,0.6053540571115672,0.5534340332261041,MTRUE,STM0534,0.976041438533904
0.24344615882101067,0.5571865105333862,0.43692041034511647,0.668008420687066,ETRUE:MTRUE,STM0534,0.9864517027616824
0.03843454477253156,0.0523147421239567,0.7346790447989434,0.47316611662699837,(Intercept),STM0538,0.8387716135008997
-0.005956212879505573,0.07398421782375061,-0.08050653307837626,0.9368328084282468,ETRUE,STM0538,0.9976799298209721
-0.02580516455068844,0.07398421782375064,-0.34879282784556775,0.7317924217775287,MTRUE,STM0538,0.9883797477890854
-0.01655974531521726,0.10462948424791339,-0.1582703521311442,0.8762241190434937,ETRUE:MTRUE,STM0538,0.9972217584202876
0.05729851532361568,0.12444404933178321,0.4604359600261058,0.6513992109004553,(Intercept),STM0539,0.9177840092454749
-0.11658076540806064,0.17599046232163426,-0.6624266103409715,0.5171269434972465,ETRUE,STM0539,0.9962820938216866
-0.14888064422064728,0.17599046232163434,-0.8459585948956594,0.4100497320600841,MTRUE,STM0539,0.9495606972037174
0.06281249068606681,0.2488880986635664,0.25237241564922464,0.8039666314113678,ETRUE:MTRUE,STM0539,0.9972217584202876
0.008919077743753652,0.15207968376777897,0.05864739801387811,0.9539591940715395,(Intercept),STM0540,0.9973418375609725
