Estimate,SE,t,p,term,gene,padj
0.17331712818809047,0.3143204839724751,0.5514025875681324,0.5894780142651472,ETRUE:MTRUE,STM0016,0.9966952742111523
0.0736468016810364,0.19860051149186278,0.37082886205987403,0.715949788056346,(Intercept),STM0017,0.9009648165898718
-0.5702467483797504,0.2808635368460261,-2.030333858155353,0.060443478634495264,ETRUE,STM0017,0.6329626818656583
-0.41547197163092275,0.280863536846026,-1.4792663237687964,0.159762490464215,MTRUE,STM0017,0.9995378376942675
0.8974540957430852,0.40942544309132206,2.1919841839016065,0.04457187848044173,ETRUE:MTRUE,STM0017,0.960011269685767
0.03348493369546275,0.05731139578747322,0.5842630987323063,0.5677271379133613,(Intercept),STM0018,0.8208592071944459
-0.1416733365426914,0.08105055320117689,-1.74796261033582,0.10090240096434253,ETRUE,STM0018,0.7431911896007766
-0.14937119514128822,0.08105055320117688,-1.842938625854059,0.08518855765713407,MTRUE,STM0018,0.9995378376942675
0.1072456014846244,0.11815046919166554,0.9077035598618649,0.37838712785470985,ETRUE:MTRUE,STM0018,0.993634081413157
-0.1195203457302223,0.05079730992034173,-2.352887306781584,0.03269412452971812,(Intercept),STM0019,0.15705567263937661
-0.016552447386401724,0.07183824462141665,-0.23041274844105886,0.8208839791277367,ETRUE,STM0019,0.985838503640415
0.010984215505251397,0.07183824462141662,0.1529020588286584,0.8805133794901897,MTRUE,STM0019,0.9995378376942675
0.004769501962733259,0.10472133714940238,0.04554470075118285,0.9642739597773085,ETRUE:MTRUE,STM0019,0.9966952742111523
-0.2979722972708438,0.14556588355190386,-2.0469926743830533,0.058595792945413346,(Intercept),STM0020,0.23867597962368775
0.20938983113158574,0.2058612467379251,1.0171405956661321,0.325212793219707,ETRUE,STM0020,0.9213160476297902
0.16862998929043713,0.20586124673792502,0.8191439232130672,0.42552825285338247,MTRUE,STM0020,0.9995378376942675
-0.3836031675699916,0.30009175668543003,-1.2782862542009177,0.22057496373574143,ETRUE:MTRUE,STM0020,0.9836880647941972
-0.04625663413111718,0.15749744269448898,-0.29369768384649303,0.7730135985646196,(Intercept),STM0021,0.9224195882031595
-0.27056465835707194,0.22273501949762567,-1.214737848441278,0.2432428255611519,ETRUE,STM0021,0.8797083823072851
-0.054708885804438626,0.2227350194976256,-0.2456231890604065,0.8093029422813421,MTRUE,STM0021,0.9995378376942675
-0.02977641407212814,0.32468929599702123,-0.09170740901911752,0.928144049802704,ETRUE:MTRUE,STM0021,0.9966952742111523
0.030071253041473664,0.093449365179595,0.32179194565614694,0.7520510562572562,(Intercept),STM0022,0.9170707271358527
-0.26514966755499986,0.13215735963213932,-2.006317834232201,0.06320084659976183,ETRUE,STM0022,0.6347643553186438
-0.12206948045097861,0.1321573596321393,-0.9236676700469778,0.3702798755828973,MTRUE,STM0022,0.9995378376942675
0.2504793513540926,0.1926508016411936,1.3001728994650277,0.21316557358619884,ETRUE:MTRUE,STM0022,0.9836880647941972
-0.12430005138727786,0.029311106008080536,-4.240715152577682,7.119325933716206e-4,(Intercept),STM0023,0.006414621082409272
-0.04501886141580696,0.041452163644783005,-1.0860437057420727,0.2946052960723818,ETRUE,STM0023,0.9085243143253204
-0.033171938620639226,0.041452163644783,-0.8002462526419682,0.4360596206315632,MTRUE,STM0023,0.9995378376942675
0.1632109824548293,0.06042639303749622,2.700988330605013,0.016426198666966853,ETRUE:MTRUE,STM0023,0.960011269685767
-0.10900554022329857,0.04971444783859562,-2.1926330264634366,0.04451677686772209,(Intercept),STM0024,0.1972965766297296
-0.09634066030345496,0.07030684637923174,-1.3702884607254049,0.19075746847326439,ETRUE,STM0024,0.8375194836986133
-0.04523587977766414,0.07030684637923172,-0.6434064690323897,0.5296748909872748,MTRUE,STM0024,0.9995378376942675
0.19641757230307968,0.10248895977889466,1.9164754206386974,0.0745587474404394,ETRUE:MTRUE,STM0024,0.960011269685767
-0.15661812641809597,0.08785053739941795,-1.782779377956698,0.09486756824516922,(Intercept),STM0025,0.3288865891312019
0.21589086686721295,0.12423942145202169,1.737700194865966,0.10274438963422469,ETRUE,STM0025,0.7448162201522132
0.13531740464778222,0.12423942145202164,1.0891664100354703,0.293270175127022,MTRUE,STM0025,0.9995378376942675
-0.16443433661275664,0.1811085224825374,-0.9079326271275362,0.37826995130382224,ETRUE:MTRUE,STM0025,0.993634081413157
-0.07099278404440665,0.1222361748919134,-0.5807837500411117,0.5700100180859433,(Intercept),STM0026,0.8222411882182442
-0.1492421963587963,0.17286805634475352,-0.8633300999298574,0.4015498336061345,ETRUE,STM0026,0.9401383012709467
-0.12396671344340707,0.17286805634475347,-0.7171175291991385,0.48431963336501116,MTRUE,STM0026,0.9995378376942675
0.22553532422747202,0.2519963301754161,0.8949944789691008,0.38492689383892364,ETRUE:MTRUE,STM0026,0.993634081413157
-0.16560023496218332,0.08395600796775102,-1.972464377127046,0.06728223162022291,(Intercept),STM0027,0.26276339081605204
0.10613010795546005,0.11873172511069713,0.8938647851407177,0.3855118729042636,ETRUE,STM0027,0.9396413958575607
-0.04575402754494039,0.11873172511069709,-0.38535637802181816,0.7053830630236958,MTRUE,STM0027,0.9995378376942675
-0.03049673121842255,0.17307974437811763,-0.17620046371109752,0.8624932804480117,ETRUE:MTRUE,STM0027,0.9966952742111523
-0.10789947683153742,0.08808854779569121,-1.2248978957150574,0.23950172309222964,(Intercept),STM0028,0.5578989209373081
0.07066820006559589,0.12457601898241712,0.5672696931788302,0.5789224335131027,ETRUE,STM0028,0.982288946758271
0.021050627688307986,0.12457601898241709,0.16897816979750424,0.8680714125050009,MTRUE,STM0028,0.9995378376942675
-0.19702666666545962,0.18159919348445228,-1.0849534234430847,0.29507250548793923,ETRUE:MTRUE,STM0028,0.993634081413157
-0.11354924347234509,0.2519946508996056,-0.4506018007405363,0.6587213707737929,(Intercept),STM0029,0.8732116752229144
0.14808126043878234,0.35637425294769565,0.4155217702007107,0.6836431412179442,ETRUE,STM0029,0.985838503640415
0.5811539299316156,0.3563742529476956,1.6307405069942316,0.12375829345524003,MTRUE,STM0029,0.9995378376942675
-1.1624447135695601,0.519500281374861,-2.23762095083595,0.04084712487830166,ETRUE:MTRUE,STM0029,0.960011269685767
-0.07667002026004387,0.19941081443302575,-0.3844827597642369,0.7060167563616704,(Intercept),STM0030,0.8944337770697074
-0.24265457384809624,0.2820094782550496,-0.8604482918430113,0.403085987549731,ETRUE,STM0030,0.9401383012709467
0.09473303490782843,0.28200947825504946,0.3359214572999275,0.741582868768336,MTRUE,STM0030,0.9995378376942675
-0.24789214034732163,0.4110959253989038,-0.6030031557884729,0.555514936319222,ETRUE:MTRUE,STM0030,0.9966952742111523
-0.21217462817438204,0.05229321955480719,-4.057402278549846,0.0010316737019488292,(Intercept),STM0032,0.008998628112821483
0.10429349531498583,0.07395378031456228,1.4102523883346278,0.1788644164820423,ETRUE,STM0032,0.8278600762858541
0.070905600494687,0.07395378031456225,0.9587826368454754,0.3528684660739645,MTRUE,STM0032,0.9995378376942675
0.2197807591051076,0.10780523386404248,2.038683570616636,0.059510832522465855,ETRUE:MTRUE,STM0032,0.960011269685767
-0.14021370225177637,0.04663170079523442,-3.006832259185058,0.008848758733300396,(Intercept),STM0033,0.05711471546039346
0.04745220066745528,0.06594718370114476,0.7195485539230323,0.48286421496254694,ETRUE,STM0033,0.9547079112792247
0.039463206976889195,0.06594718370114473,0.5984062512165198,0.5584974426295557,MTRUE,STM0033,0.9995378376942675
0.027594092677661164,0.09613371394047526,0.28703866257312255,0.7780098285731338,ETRUE:MTRUE,STM0033,0.9966952742111523
-0.11159045532628144,0.11034576523336133,-1.0112799081168888,0.32791809861916454,(Intercept),STM0034,0.65524737521374
-0.023131422832147887,0.15605247774345715,-0.14822848804858355,0.8841367157929623,ETRUE,STM0034,0.985838503640415
0.018897695833642984,0.1560524777434571,0.12109833888514031,0.9052204567518503,MTRUE,STM0034,0.9995378376942675
-0.039463200940926396,0.22748362269837882,-0.17347710781470527,0.8645957911134271,ETRUE:MTRUE,STM0034,0.9966952742111523
-0.18019124908352604,0.06224686759946064,-2.894784204130577,0.0111115740632541,(Intercept),STM0035,0.06932528633488938
0.08827026438118753,0.08803036437439962,1.0027251961126458,0.33189580264704366,ETRUE,STM0035,0.9213160476297902
-0.004523026765773137,0.0880303643743996,-0.05138030267075089,0.9597004648205351,MTRUE,STM0035,0.9995378376942675
0.024031716745913943,0.1283252049882069,0.18727199187503701,0.8539569585479168,ETRUE:MTRUE,STM0035,0.9966952742111523
-0.1798476259666173,0.046131121784285585,-3.898618091439558,0.0014252405227538243,(Intercept),STM0036,0.011989582596625773
0.0759616308084895,0.0652392580748216,1.1643546087138303,0.2624656247898852,ETRUE,STM0036,0.8974273786806036
0.020478780538736436,0.06523925807482159,0.3139027196668873,0.7579180917760402,MTRUE,STM0036,0.9995378376942675
-0.054167957766732895,0.09510174387242062,-0.5695790167570368,0.5773943487334479,ETRUE:MTRUE,STM0036,0.9966952742111523
-0.10592015905577859,0.09197285559076401,-1.1516458674184644,0.2674927491332979,(Intercept),STM0037,0.5930692642091427
0.03812626374621494,0.1300692597466406,0.2931227856641942,0.7734445364750935,ETRUE,STM0037,0.985838503640415
0.10966173826787913,0.13006925974664058,0.8431026553198437,0.4124139348549678,MTRUE,STM0037,0.9995378376942675
-0.15374317727283027,0.18960689914519988,-0.81085223146387,0.43012879980433394,ETRUE:MTRUE,STM0037,0.9947146719135734
-0.0973351153627922,0.05405553435086377,-1.8006503225184907,0.09189542312954117,(Intercept),STM0038,0.32387369402195676
0.01324875762471246,0.07644606980031626,0.17330855149675267,0.8647259564585096,ETRUE,STM0038,0.985838503640415
0.052162886323892696,0.07644606980031625,0.6823488304911772,0.5054199198395333,MTRUE,STM0038,0.9995378376942675
0.07246147699611896,0.11143833888890754,0.6502383086341186,0.5253729479223229,ETRUE:MTRUE,STM0038,0.9966952742111523
-0.26241859920703464,0.10094576041815763,-2.5996000042001968,0.020115010972183038,(Intercept),STM0039,0.11122700897487518
0.035413733938355944,0.14275886344742367,0.24806679657686115,0.8074466186794252,ETRUE,STM0039,0.985838503640415
0.15325830408069832,0.14275886344742364,1.0735466813039003,0.2999933655004754,MTRUE,STM0039,0.9995378376942675
-0.24481158925108265,0.20810501633117912,-1.17638485398876,0.2577734586684085,ETRUE:MTRUE,STM0039,0.9932950346312328
-0.2136687875618415,0.0920766332550176,-2.3205538691891507,0.03481178173908436,(Intercept),STM0040,0.16413139915669256
-0.04195337120638344,0.13021602352689945,-0.32218286252395734,0.751760747341353,ETRUE,STM0040,0.985838503640415
-0.16745035248185314,0.1302160235268994,-1.285942758398409,0.21796012469267662,MTRUE,STM0040,0.9995378376942675
0.07769946308976018,0.18982084228084858,0.4093305147956318,0.6880823838683106,ETRUE:MTRUE,STM0040,0.9966952742111523
-0.12925821371639204,0.046804864470824124,-2.761640593937951,0.014541551299573633,(Intercept),STM0041,0.08518565530278284
-0.03985079966914171,0.0661920741196741,-0.6020479067794758,0.5561340026666894,ETRUE,STM0041,0.9730600078524868
-0.015671748609037913,0.06619207411967407,-0.23676170927509654,0.8160445523491716,MTRUE,STM0041,0.9995378376942675
0.025393366609539347,0.09649070000296354,0.26316905783416883,0.7960008874523775,ETRUE:MTRUE,STM0041,0.9966952742111523
0.1105470990668895,0.09072708318446597,1.2184575452748276,0.24186794782009785,(Intercept),STM0042,0.5606541503419904
-0.153487937706012,0.12830747151402375,-1.1962509735002929,0.2501658795614502,ETRUE,STM0042,0.8889778502934417
-0.15927761740885593,0.12830747151402372,-1.2413744541092235,0.23353006268173226,MTRUE,STM0042,0.9995378376942675
0.07201497573936518,0.1870386735368765,0.38502719452384654,0.7056218152467525,ETRUE:MTRUE,STM0042,0.9966952742111523
-0.45619027309309823,0.21190186108822778,-2.1528375010503478,0.04801587360368508,(Intercept),STM0044,0.20742269201616767
0.14647641751938126,0.2996744858430713,0.488785079941993,0.6320630342211238,ETRUE,STM0044,0.985838503640415
0.2206828594849125,0.29967448584307127,0.7364085696654075,0.4728427301140422,MTRUE,STM0044,0.9995378376942675
-0.07047070283181088,0.4368468777658619,-0.161316713975878,0.8739966514224596,ETRUE:MTRUE,STM0044,0.9966952742111523
-0.14905659840726726,0.04937420532545717,-3.018916404319609,0.008633587146497276,(Intercept),STM0050,0.055929259799389286
0.09635026560074735,0.06982567080265542,1.3798688146234495,0.1878493631487942,ETRUE,STM0050,0.8346248300102872
-0.07954460126976919,0.0698256708026554,-1.1391885012402083,0.27249092042224965,MTRUE,STM0050,0.9995378376942675
0.0568442914552752,0.10178753186889693,0.5584602594401351,0.5847708206601683,ETRUE:MTRUE,STM0050,0.9966952742111523
-0.007678788218171246,0.12359708278321517,-0.06212758461006368,0.9512815213575323,(Intercept),STM0051,0.9883082823585718
-0.25179541956806717,0.1747926707417731,-1.440537629521393,0.17026217223497725,ETRUE,STM0051,0.8102288357026398
-0.12619339795596243,0.17479267074177304,-0.7219604656215368,0.4814228310153529,MTRUE,STM0051,0.9995378376942675
0.32322323634985467,0.2548019136667031,1.2685275071075446,0.22394362410606422,ETRUE:MTRUE,STM0051,0.9836880647941972
-0.23841826772861405,0.09918485051345448,-2.403777053596229,0.02960552017075106,(Intercept),STM0052,0.14740476382351508
0.23203738137747118,0.14026856077807537,1.6542365594282173,0.11884808666630711,ETRUE,STM0052,0.7583894789821316
0.14904296225366873,0.14026856077807534,1.0625542988886563,0.30479228941545894,MTRUE,STM0052,0.9995378376942675
-0.3159053145298964,0.2044748075640354,-1.5449595883882383,0.14318937405343393,ETRUE:MTRUE,STM0052,0.9800710057493027
-0.12344279038662849,0.04843657147672125,-2.548545172028855,0.022262080838124074,(Intercept),STM0053,0.11920118699146373
0.04897836854548165,0.06849965629723301,0.715016267132133,0.48557973815067035,ETRUE,STM0053,0.9547079112792247
0.02379311792935801,0.068499656297233,0.3473465301214821,0.7331566073779507,MTRUE,STM0053,0.9995378376942675
-0.08708999322035871,0.09985455017065063,-0.8721684997981825,0.39686270416453817,ETRUE:MTRUE,STM0053,0.993634081413157
-0.07045026496672177,0.09651903368229917,-0.729910591506904,0.4766900731163858,(Intercept),STM0057,0.760363788151337
0.014325039318216019,0.13649852646065305,0.10494647590459771,0.9178087631154039,ETRUE,STM0057,0.9909431596896849
0.029963487912866044,0.13649852646065302,0.2195151016630447,0.8292080405030755,MTRUE,STM0057,0.9995378376942675
-0.07327784223927881,0.19897908537733403,-0.36826906757721983,0.7178179875420077,ETRUE:MTRUE,STM0057,0.9966952742111523
-0.19748017163903228,0.11730733637088298,-1.68344263665379,0.11297995634096117,(Intercept),STM0058,0.36695228271766894
0.0665486115061511,0.16589762606156536,0.401142638903432,0.6939714657781686,ETRUE,STM0058,0.985838503640415
-0.0435486615995997,0.16589762606156533,-0.2625032234242978,0.7965045143207246,MTRUE,STM0058,0.9995378376942675
0.026377212223361257,0.24183526925850538,0.10907098995211414,0.9145919314437942,ETRUE:MTRUE,STM0058,0.9966952742111523
-0.0073638542378005965,0.12576763603450952,-0.058551265412828624,0.9540824366693449,(Intercept),STM0060,0.9889029635550874
0.0027483128563398633,0.17786229658760655,0.015451913694289754,0.9878753002311828,ETRUE,STM0060,0.9952990728956106
-0.05858993736243086,0.17786229658760652,-0.3294117892690778,0.7463993099854135,MTRUE,STM0060,0.9995378376942675
0.08058945464398638,0.2592766238272603,0.31082422107470076,0.7602117008272964,ETRUE:MTRUE,STM0060,0.9966952742111523
-0.2554617227469254,0.10487979667529354,-2.4357572272744914,0.027808104351248808,(Intercept),STM0061,0.1406250291266856
-0.0222771819639935,0.14832243087713276,-0.15019428843131258,0.8826123350978347,ETRUE,STM0061,0.985838503640415
0.1894528203295049,0.14832243087713273,1.2773039061532354,0.22091224172625074,MTRUE,STM0061,0.9995378376942675
-0.07467600329194926,0.21621523984276955,-0.3453780748584291,0.7346058997311724,ETRUE:MTRUE,STM0061,0.9966952742111523
-0.17135181411224046,0.13499296469068006,-1.2693388466937685,0.22366201752220663,(Intercept),STM0062,0.5398915964544834
-0.03711373395501385,0.19090888149051208,-0.194405486351657,0.8484668217339202,ETRUE,STM0062,0.985838503640415
0.12892346261443766,0.19090888149051205,0.6753141163882677,0.5097532802990612,MTRUE,STM0062,0.9995378376942675
-0.08173859221766885,0.27829512606747453,-0.29371190711349643,0.7730029379239266,ETRUE:MTRUE,STM0062,0.9966952742111523
-0.19035715118396535,0.08145608064517815,-2.336929909667016,0.03372360960302221,(Intercept),STM0063,0.16069639475265618
0.1402291344488839,0.11519629398616751,1.2173059531387553,0.2422929548628004,ETRUE,STM0063,0.8797083823072851
0.09275168860189356,0.11519629398616747,0.8051620880532059,0.43330426403938593,MTRUE,STM0063,0.9995378376942675
-0.14912584423046102,0.16792601217444988,-0.8880449330002649,0.3885349966271704,ETRUE:MTRUE,STM0063,0.993634081413157
-5.880663588833181,0.288322162810296,-20.396155229670683,2.3742018827205965e-12,(Intercept),STM0066,9.57774623142968e-11
-0.46345172702589527,0.40774911297906413,-1.1366100189399828,0.27353421275710554,ETRUE,STM0066,0.8974273786806036
-0.05884963243284085,0.4077491129790641,-0.1443280452601806,0.8871627106247086,MTRUE,STM0066,0.9995378376942675
0.8793216363533509,0.594391365736691,1.4793647536644752,0.1597365076733102,ETRUE:MTRUE,STM0066,0.9800710057493027
-6.395355306277217,0.12725535236768712,-50.25608107860724,3.902685135220387e-18,(Intercept),STM0067,1.9792188900046247e-15
-0.12370453586904706,0.1799662452029503,-0.6873763228740136,0.5023361478248507,ETRUE,STM0067,0.9564414182077823
-0.2934717686472301,0.17996624520295024,-1.6307045152621717,0.12376594696731642,MTRUE,STM0067,0.9995378376942675
0.6433105962135602,0.2623436296185842,2.4521677814279528,0.026926448305447333,ETRUE:MTRUE,STM0067,0.960011269685767
-0.1473553539947355,0.12514927770084303,-1.177436711596322,0.257366268398659,(Intercept),STM0068,0.5804639471507239
0.22646379394008462,0.17698780584572898,1.279544615279774,0.22014351458977519,ETRUE,STM0068,0.8646516124471253
-0.05042597286235461,0.17698780584572893,-0.2849121306487539,0.7796075012185166,MTRUE,STM0068,0.9995378376942675
-0.7999456037905153,0.2580018454651663,-3.1005421777051536,0.007309131252127682,ETRUE:MTRUE,STM0068,0.9478656434419773
0.01060613263496506,0.08288303440885117,0.1279650619769348,0.8998764672407723,(Intercept),STM0069,0.9692237435390599
0.02371511977408702,0.11721431135163322,0.2023227326136279,0.8423829775011762,ETRUE,STM0069,0.985838503640415
0.033407735524745276,0.11721431135163318,0.2850141347034395,0.7795308416187476,MTRUE,STM0069,0.9995378376942675
-0.14851964831698133,0.17086775271969815,-0.8692081797354824,0.3984285372156945,ETRUE:MTRUE,STM0069,0.993634081413157
-0.029597465011675036,0.12453598329790355,-0.23766195301862833,0.8153589721029901,(Intercept),STM0070,0.9382574881574116
0.029029595333759855,0.17612047658336447,0.1648280534831454,0.8712800512598847,ETRUE,STM0070,0.985838503640415
-0.14014110354562956,0.1761204765833644,-0.7957115848440004,0.4386111826967204,MTRUE,STM0070,0.9995378376942675
-0.2774423917338511,0.25673750666370654,-1.080646125060587,0.29692362559743896,ETRUE:MTRUE,STM0070,0.993634081413157
-0.06389831838334409,0.04610635962858413,-1.3858894716062042,0.18604031918802685,(Intercept),STM0071,0.4932360964283012
-0.06558944234142292,0.06520423909839501,-1.0059076411036194,0.33041205460098844,ETRUE,STM0071,0.9213160476297902
-0.10008676268612722,0.065204239098395,-1.5349732482131035,0.14561122898118312,MTRUE,STM0071,0.9995378376942675
0.10287879645877641,0.09505069538068309,1.082357115292438,0.29618728163829633,ETRUE:MTRUE,STM0071,0.993634081413157
-0.09070999442303487,0.07350194486328199,-1.2341169283583024,0.23614595720939494,(Intercept),STM0072,0.5566521567684941
0.07440878310421928,0.10394744728645285,0.7158307880247171,0.48509104643942924,ETRUE,STM0072,0.9547079112792247
-0.06668732871004945,0.1039474472864528,-0.641548498312576,0.5308482443644031,MTRUE,STM0072,0.9995378376942675
0.07986626716620325,0.1515281411798185,0.5270721764574801,0.6058515651794056,ETRUE:MTRUE,STM0072,0.9966952742111523
0.059409283052143526,0.07718773867025887,0.76967254224063,0.45344507604468265,(Intercept),STM0073,0.7461051368359507
-0.08984954642921243,0.10915994687639032,-0.8230999464570604,0.4233444984985968,ETRUE,STM0073,0.9464608130278925
-0.11779034205479919,0.10915994687639027,-1.0790619217521398,0.29760660774785086,MTRUE,STM0073,0.9995378376942675
0.13404174579565836,0.15912659977002508,0.8423591403912346,0.41281690626095924,ETRUE:MTRUE,STM0073,0.993634081413157
-0.13715648551389936,0.06854730501221837,-2.0009026684484765,0.06383819859961183,(Intercept),STM0074,0.2529303627551585
0.15947726834724074,0.09694052841240446,1.6451041783968048,0.12073623891170547,ETRUE,STM0074,0.7583894789821316
0.13534796031989113,0.09694052841240443,1.3961958175438636,0.18297650567831664,MTRUE,STM0074,0.9995378376942675
-0.21611343343447217,0.1413138894584036,-1.5293148767098805,0.1469987552240593,ETRUE:MTRUE,STM0074,0.9800710057493027
-0.09415325974659959,0.11646292002526648,-0.8084397997763851,0.4314732687170243,(Intercept),STM0075,0.7314852454371711
0.15634686100541517,0.16470344101330497,0.9492628693336483,0.3575314870420573,ETRUE,STM0075,0.9319509828690823
-0.14042361379893506,0.16470344101330492,-0.8525845782881457,0.4072974737769489,MTRUE,STM0075,0.9995378376942675
-0.00780085150333003,0.2400944603660179,-0.032490760059344266,0.9745090789511953,ETRUE:MTRUE,STM0075,0.9966952742111523
0.07193676467777863,0.09226817780321685,0.7796486978555094,0.4477252737153806,(Intercept),STM0076,0.743410970986477
-0.05170658585467753,0.13048690842476143,-0.3962588008167231,0.6974938955167265,ETRUE,STM0076,0.985838503640415
-0.11830721603668042,0.1304869084247614,-0.9066596600753724,0.37892143395857836,MTRUE,STM0076,0.9995378376942675
-0.0651013798605873,0.19021572148296692,-0.34225025856454705,0.7369109252174086,ETRUE:MTRUE,STM0076,0.9966952742111523
-0.11763050292675652,0.08216664179382593,-1.4316089882548342,0.172762070110326,(Intercept),STM0077,0.4717147178426477
0.017948753554471647,0.11620117919948061,0.15446274881306774,0.8793040142013124,ETRUE,STM0077,0.985838503640415
-0.028088431257070855,0.11620117919948059,-0.24172242872726724,0.8122686633761999,MTRUE,STM0077,0.9995378376942675
